order	delta_t	error
4	0.349800	0.228751
4	0.350100	0.229152
4	0.350400	0.229535
4	0.350700	0.229910
4	0.351000	0.230280
4	0.351300	0.230660
4	0.351600	0.231034
4	0.351900	0.231422
4	0.352200	0.231813
4	0.352500	0.232216
4	0.352800	0.232620
4	0.353100	0.233029
4	0.353400	0.233429
4	0.353700	0.233813
4	0.354000	0.234191
4	0.354300	0.234571
4	0.354600	0.234928
4	0.354900	0.235304
4	0.355200	0.235678
4	0.355500	0.236058
4	0.355800	0.236429
4	0.356100	0.236785
4	0.356400	0.237129
4	0.356700	0.237479
4	0.357000	0.237817
4	0.357300	0.238138
4	0.357600	0.238479
4	0.357900	0.238847
4	0.358200	0.239218
4	0.358500	0.239594
4	0.358800	0.239962
4	0.359100	0.240342
4	0.359400	0.240714
4	0.359700	0.241080
4	0.360000	0.241431
4	0.360300	0.241807
4	0.360600	0.242207
4	0.360900	0.242619
4	0.361200	0.243004
4	0.361500	0.243360
4	0.361800	0.243725
4	0.362100	0.244113
4	0.362400	0.244530
4	0.362700	0.244957
4	0.363000	0.245367
4	0.363300	0.245766
4	0.363600	0.246164
4	0.363900	0.246566
4	0.364200	0.246979
4	0.364500	0.247392
4	0.364800	0.247794
4	0.365100	0.248190
4	0.365400	0.248591
4	0.365700	0.248992
4	0.366000	0.249403
4	0.366300	0.249815
4	0.366600	0.250233
4	0.366900	0.250642
4	0.367200	0.251033
4	0.367500	0.251442
4	0.367800	0.251830
4	0.368100	0.252218
4	0.368400	0.252605
4	0.368700	0.252986
4	0.369000	0.253381
4	0.369300	0.253774
4	0.369600	0.254147
4	0.369900	0.254546
4	0.370200	0.254945
4	0.370500	0.255320
4	0.370800	0.255696
4	0.371100	0.256057
4	0.371400	0.256421
4	0.371700	0.256797
4	0.372000	0.257170
4	0.372300	0.257552
4	0.372600	0.257955
4	0.372900	0.258384
4	0.373200	0.258816
4	0.373500	0.259244
4	0.373800	0.259649
4	0.374100	0.260054
4	0.374400	0.260461
4	0.374700	0.260872
4	0.375000	0.261268
4	0.375300	0.261646
4	0.375600	0.262048
4	0.375900	0.262471
4	0.376200	0.262897
4	0.376500	0.263303
4	0.376800	0.263674
4	0.377100	0.264021
4	0.377400	0.264378
4	0.377700	0.264752
4	0.378000	0.265175
4	0.378300	0.265588
4	0.378600	0.265982
4	0.378900	0.266365
4	0.379200	0.266760
4	0.379500	0.267162
4	0.379800	0.267569
4	0.380100	0.267988
4	0.380400	0.268409
4	0.380700	0.268828
4	0.381000	0.269236
4	0.381300	0.269645
4	0.381600	0.270054
4	0.381900	0.270470
4	0.382200	0.270867
4	0.382500	0.271257
4	0.382800	0.271634
4	0.383100	0.272028
4	0.383400	0.272423
4	0.383700	0.272799
4	0.384000	0.273182
4	0.384300	0.273575
4	0.384600	0.273974
4	0.384900	0.274375
4	0.385200	0.274757
4	0.385500	0.275138
4	0.385800	0.275539
4	0.386100	0.275941
4	0.386400	0.276321
4	0.386700	0.276705
4	0.387000	0.277093
4	0.387300	0.277492
4	0.387600	0.277895
4	0.387900	0.278314
4	0.388200	0.278716
4	0.388500	0.279121
4	0.388800	0.279545
4	0.389100	0.279979
4	0.389400	0.280406
4	0.389700	0.280815
4	0.390000	0.281226
4	0.390300	0.281645
4	0.390600	0.282093
4	0.390900	0.282547
4	0.391200	0.283005
4	0.391500	0.283460
4	0.391800	0.283907
4	0.392100	0.284378
4	0.392400	0.284840
4	0.392700	0.285313
4	0.393000	0.285764
4	0.393300	0.286164
4	0.393600	0.286566
4	0.393900	0.286997
4	0.394200	0.287448
4	0.394500	0.287933
4	0.394800	0.288417
4	0.395100	0.288894
4	0.395400	0.289354
4	0.395700	0.289804
4	0.396000	0.290241
4	0.396300	0.290686
4	0.396600	0.291152
4	0.396900	0.291623
4	0.397200	0.292083
4	0.397500	0.292535
4	0.397800	0.292963
4	0.398100	0.293390
4	0.398400	0.293818
4	0.398700	0.294237
4	0.399000	0.294636
4	0.399300	0.295039
4	0.399600	0.295450
4	0.399900	0.295868
4	0.400200	0.296276
4	0.400500	0.296677
4	0.400800	0.297087
4	0.401100	0.297510
4	0.401400	0.297932
4	0.401700	0.298350
4	0.402000	0.298777
4	0.402300	0.299187
4	0.402600	0.299614
4	0.402900	0.300065
4	0.403200	0.300511
4	0.403500	0.300935
4	0.403800	0.301353
4	0.404100	0.301789
4	0.404400	0.302237
4	0.404700	0.302685
4	0.405000	0.303102
4	0.405300	0.303513
4	0.405600	0.303913
4	0.405900	0.304329
4	0.406200	0.304755
4	0.406500	0.305162
4	0.406800	0.305554
4	0.407100	0.305963
4	0.407400	0.306349
4	0.407700	0.306750
4	0.408000	0.307170
4	0.408300	0.307612
4	0.408600	0.308040
4	0.408900	0.308444
4	0.409200	0.308846
4	0.409500	0.309270
4	0.409800	0.309700
4	0.410100	0.310145
4	0.410400	0.310568
4	0.410700	0.310976
4	0.411000	0.311385
4	0.411300	0.311799
4	0.411600	0.312231
4	0.411900	0.312677
4	0.412200	0.313114
4	0.412500	0.313551
4	0.412800	0.313971
4	0.413100	0.314369
4	0.413400	0.314754
4	0.413700	0.315122
4	0.414000	0.315520
4	0.414300	0.315963
4	0.414600	0.316407
4	0.414900	0.316831
4	0.415200	0.317266
4	0.415500	0.317691
4	0.415800	0.318102
4	0.416100	0.318508
4	0.416400	0.318889
4	0.416700	0.319261
4	0.417000	0.319649
4	0.417300	0.320043
4	0.417600	0.320441
4	0.417900	0.320839
4	0.418200	0.321231
4	0.418500	0.321594
4	0.418800	0.321973
4	0.419100	0.322366
4	0.419400	0.322764
4	0.419700	0.323148
4	0.420000	0.323530
4	0.420300	0.323925
4	0.420600	0.324339
4	0.420900	0.324771
4	0.421200	0.325205
4	0.421500	0.325598
4	0.421800	0.325995
4	0.422100	0.326407
4	0.422400	0.326830
4	0.422700	0.327252
4	0.423000	0.327653
4	0.423300	0.328065
4	0.423600	0.328460
4	0.423900	0.328845
4	0.424200	0.329240
4	0.424500	0.329648
4	0.424800	0.330071
4	0.425100	0.330495
4	0.425400	0.330908
4	0.425700	0.331308
4	0.426000	0.331713
4	0.426300	0.332140
4	0.426600	0.332601
4	0.426900	0.333044
4	0.427200	0.333464
4	0.427500	0.333875
4	0.427800	0.334287
4	0.428100	0.334691
4	0.428400	0.335128
4	0.428700	0.335554
4	0.429000	0.335953
4	0.429300	0.336361
4	0.429600	0.336768
4	0.429900	0.337162
4	0.430200	0.337539
4	0.430500	0.337902
4	0.430800	0.338293
4	0.431100	0.338696
4	0.431400	0.339080
4	0.431700	0.339427
4	0.432000	0.339750
4	0.432300	0.340071
4	0.432600	0.340404
4	0.432900	0.340753
4	0.433200	0.341118
4	0.433500	0.341486
4	0.433800	0.341854
4	0.434100	0.342207
4	0.434400	0.342560
4	0.434700	0.342908
4	0.435000	0.343248
4	0.435300	0.343586
4	0.435600	0.343917
4	0.435900	0.344274
4	0.436200	0.344644
4	0.436500	0.345048
4	0.436800	0.345453
4	0.437100	0.345822
4	0.437400	0.346157
4	0.437700	0.346491
4	0.438000	0.346825
4	0.438300	0.347182
4	0.438600	0.347511
4	0.438900	0.347811
4	0.439200	0.348133
4	0.439500	0.348479
4	0.439800	0.348822
4	0.440100	0.349184
4	0.440400	0.349513
4	0.440700	0.349860
4	0.441000	0.350201
4	0.441300	0.350529
4	0.441600	0.350864
4	0.441900	0.351212
4	0.442200	0.351572
4	0.442500	0.351934
4	0.442800	0.352288
4	0.443100	0.352618
4	0.443400	0.352948
4	0.443700	0.353291
4	0.444000	0.353632
4	0.444300	0.353995
4	0.444600	0.354350
4	0.444900	0.354695
4	0.445200	0.354992
4	0.445500	0.355303
4	0.445800	0.355638
4	0.446100	0.356007
4	0.446400	0.356375
4	0.446700	0.356717
4	0.447000	0.357063
4	0.447300	0.357432
4	0.447600	0.357805
4	0.447900	0.358169
4	0.448200	0.358538
4	0.448500	0.358904
4	0.448800	0.359294
4	0.449100	0.359689
4	0.449400	0.360055
4	0.449700	0.360391
4	0.450000	0.360726
4	0.450300	0.361055
4	0.450600	0.361378
4	0.450900	0.361729
4	0.451200	0.362080
4	0.451500	0.362419
4	0.451800	0.362738
4	0.452100	0.363056
4	0.452400	0.363366
4	0.452700	0.363679
4	0.453000	0.364012
4	0.453300	0.364367
4	0.453600	0.364720
4	0.453900	0.365070
4	0.454200	0.365398
4	0.454500	0.365734
4	0.454800	0.366076
4	0.455100	0.366413
4	0.455400	0.366699
4	0.455700	0.366970
4	0.456000	0.367264
4	0.456300	0.367599
4	0.456600	0.367957
4	0.456900	0.368310
4	0.457200	0.368632
4	0.457500	0.368945
4	0.457800	0.369256
4	0.458100	0.369576
4	0.458400	0.369876
4	0.458700	0.370182
4	0.459000	0.370491
4	0.459300	0.370810
4	0.459600	0.371139
4	0.459900	0.371467
4	0.460200	0.371782
4	0.460500	0.372128
4	0.460800	0.372468
4	0.461100	0.372797
4	0.461400	0.373120
4	0.461700	0.373441
4	0.462000	0.373752
4	0.462300	0.374073
4	0.462600	0.374405
4	0.462900	0.374766
4	0.463200	0.375156
4	0.463500	0.375531
4	0.463800	0.375870
4	0.464100	0.376199
4	0.464400	0.376547
4	0.464700	0.376893
4	0.465000	0.377259
4	0.465300	0.377609
4	0.465600	0.377921
4	0.465900	0.378230
4	0.466200	0.378543
4	0.466500	0.378850
4	0.466800	0.379145
4	0.467100	0.379437
4	0.467400	0.379741
4	0.467700	0.380031
4	0.468000	0.380313
4	0.468300	0.380602
4	0.468600	0.380881
4	0.468900	0.381137
4	0.469200	0.381383
4	0.469500	0.381648
4	0.469800	0.381921
4	0.470100	0.382220
4	0.470400	0.382519
4	0.470700	0.382801
4	0.471000	0.383074
4	0.471300	0.383352
4	0.471600	0.383616
4	0.471900	0.383879
4	0.472200	0.384159
4	0.472500	0.384467
4	0.472800	0.384774
4	0.473100	0.385043
4	0.473400	0.385278
4	0.473700	0.385526
4	0.474000	0.385775
4	0.474300	0.386033
4	0.474600	0.386287
4	0.474900	0.386529
4	0.475200	0.386765
4	0.475500	0.387022
4	0.475800	0.387291
4	0.476100	0.387572
4	0.476400	0.387853
4	0.476700	0.388104
4	0.477000	0.388337
4	0.477300	0.388590
4	0.477600	0.388862
4	0.477900	0.389137
4	0.478200	0.389429
4	0.478500	0.389733
4	0.478800	0.390023
4	0.479100	0.390297
4	0.479400	0.390544
4	0.479700	0.390765
4	0.480000	0.390987
4	0.480300	0.391215
4	0.480600	0.391423
4	0.480900	0.391650
4	0.481200	0.391896
4	0.481500	0.392154
4	0.481800	0.392398
4	0.482100	0.392635
4	0.482400	0.392875
4	0.482700	0.393141
4	0.483000	0.393418
4	0.483300	0.393704
4	0.483600	0.393956
4	0.483900	0.394169
4	0.484200	0.394394
4	0.484500	0.394656
4	0.484800	0.394936
4	0.485100	0.395214
4	0.485400	0.395485
4	0.485700	0.395742
4	0.486000	0.395982
4	0.486300	0.396226
4	0.486600	0.396461
4	0.486900	0.396710
4	0.487200	0.396950
4	0.487500	0.397195
4	0.487800	0.397442
4	0.488100	0.397696
4	0.488400	0.397964
4	0.488700	0.398226
4	0.489000	0.398473
4	0.489300	0.398695
4	0.489600	0.398935
4	0.489900	0.399191
4	0.490200	0.399435
4	0.490500	0.399677
4	0.490800	0.399905
4	0.491100	0.400135
4	0.491400	0.400356
4	0.491700	0.400569
4	0.492000	0.400756
4	0.492300	0.400943
4	0.492600	0.401161
4	0.492900	0.401397
4	0.493200	0.401647
4	0.493500	0.401867
4	0.493800	0.402059
4	0.494100	0.402225
4	0.494400	0.402401
4	0.494700	0.402590
4	0.495000	0.402792
4	0.495300	0.403002
4	0.495600	0.403184
4	0.495900	0.403351
4	0.496200	0.403524
4	0.496500	0.403709
4	0.496800	0.403866
4	0.497100	0.404007
4	0.497400	0.404147
4	0.497700	0.404277
4	0.498000	0.404409
4	0.498300	0.404545
4	0.498600	0.404684
4	0.498900	0.404825
4	0.499200	0.404974
4	0.499500	0.405120
4	0.499800	0.405237
4	0.500100	0.405350
4	0.500400	0.405456
4	0.500700	0.405563
4	0.501000	0.405677
4	0.501300	0.405827
4	0.501600	0.405981
4	0.501900	0.406146
4	0.502200	0.406326
4	0.502500	0.406510
4	0.502800	0.406678
4	0.503100	0.406805
4	0.503400	0.406923
4	0.503700	0.407063
4	0.504000	0.407215
4	0.504300	0.407389
4	0.504600	0.407567
4	0.504900	0.407727
4	0.505200	0.407858
4	0.505500	0.407989
4	0.505800	0.408121
4	0.506100	0.408246
4	0.506400	0.408372
4	0.506700	0.408478
4	0.507000	0.408569
4	0.507300	0.408636
4	0.507600	0.408690
4	0.507900	0.408758
4	0.508200	0.408837
4	0.508500	0.408940
4	0.508800	0.409032
4	0.509100	0.409132
4	0.509400	0.409241
4	0.509700	0.409346
4	0.510000	0.409435
4	0.510300	0.409521
4	0.510600	0.409579
4	0.510900	0.409637
4	0.511200	0.409692
4	0.511500	0.409756
4	0.511800	0.409802
4	0.512100	0.409838
4	0.512400	0.409880
4	0.512700	0.409914
4	0.513000	0.409930
4	0.513300	0.409942
4	0.513600	0.409940
4	0.513900	0.409933
4	0.514200	0.409930
4	0.514500	0.409952
4	0.514800	0.409994
4	0.515100	0.410052
4	0.515400	0.410098
4	0.515700	0.410113
4	0.516000	0.410106
4	0.516300	0.410108
4	0.516600	0.410141
4	0.516900	0.410183
4	0.517200	0.410227
4	0.517500	0.410255
4	0.517800	0.410280
4	0.518100	0.410276
4	0.518400	0.410267
4	0.518700	0.410262
4	0.519000	0.410246
4	0.519300	0.410233
4	0.519600	0.410232
4	0.519900	0.410232
4	0.520200	0.410234
4	0.520500	0.410239
4	0.520800	0.410237
4	0.521100	0.410233
4	0.521400	0.410230
4	0.521700	0.410244
4	0.522000	0.410220
4	0.522300	0.410179
4	0.522600	0.410161
4	0.522900	0.410140
4	0.523200	0.410129
4	0.523500	0.410117
4	0.523800	0.410106
4	0.524100	0.410085
4	0.524400	0.410068
4	0.524700	0.410055
4	0.525000	0.410034
4	0.525300	0.409997
4	0.525600	0.409938
4	0.525900	0.409879
4	0.526200	0.409827
4	0.526500	0.409811
4	0.526800	0.409806
4	0.527100	0.409803
4	0.527400	0.409790
4	0.527700	0.409755
4	0.528000	0.409694
4	0.528300	0.409616
4	0.528600	0.409553
4	0.528900	0.409497
4	0.529200	0.409456
4	0.529500	0.409426
4	0.529800	0.409379
4	0.530100	0.409323
4	0.530400	0.409267
4	0.530700	0.409218
4	0.531000	0.409161
4	0.531300	0.409100
4	0.531600	0.409035
4	0.531900	0.408969
4	0.532200	0.408899
4	0.532500	0.408824
4	0.532800	0.408740
4	0.533100	0.408648
4	0.533400	0.408566
4	0.533700	0.408483
4	0.534000	0.408407
4	0.534300	0.408329
4	0.534600	0.408276
4	0.534900	0.408210
4	0.535200	0.408128
4	0.535500	0.408045
4	0.535800	0.407956
4	0.536100	0.407866
4	0.536400	0.407772
4	0.536700	0.407676
4	0.537000	0.407566
4	0.537300	0.407453
4	0.537600	0.407355
4	0.537900	0.407282
4	0.538200	0.407213
4	0.538500	0.407136
4	0.538800	0.407038
4	0.539100	0.406909
4	0.539400	0.406771
4	0.539700	0.406628
4	0.540000	0.406503
4	0.540300	0.406369
4	0.540600	0.406232
4	0.540900	0.406088
4	0.541200	0.405925
4	0.541500	0.405742
4	0.541800	0.405537
4	0.542100	0.405319
4	0.542400	0.405088
4	0.542700	0.404859
4	0.543000	0.404648
4	0.543300	0.404458
4	0.543600	0.404273
4	0.543900	0.404086
4	0.544200	0.403902
4	0.544500	0.403715
4	0.544800	0.403532
4	0.545100	0.403350
4	0.545400	0.403176
4	0.545700	0.403002
4	0.546000	0.402811
4	0.546300	0.402629
4	0.546600	0.402458
4	0.546900	0.402286
4	0.547200	0.402105
4	0.547500	0.401908
4	0.547800	0.401706
4	0.548100	0.401501
4	0.548400	0.401295
4	0.548700	0.401086
4	0.549000	0.400888
4	0.549300	0.400680
4	0.549600	0.400486
4	0.549900	0.400294
4	0.550200	0.400111
4	0.550500	0.399947
4	0.550800	0.399793
4	0.551100	0.399647
4	0.551400	0.399501
4	0.551700	0.399338
4	0.552000	0.399153
4	0.552300	0.398944
4	0.552600	0.398739
4	0.552900	0.398561
4	0.553200	0.398394
4	0.553500	0.398240
4	0.553800	0.398071
4	0.554100	0.397891
4	0.554400	0.397700
4	0.554700	0.397492
4	0.555000	0.397269
4	0.555300	0.397041
4	0.555600	0.396818
4	0.555900	0.396602
4	0.556200	0.396384
4	0.556500	0.396180
4	0.556800	0.395969
4	0.557100	0.395765
4	0.557400	0.395559
4	0.557700	0.395340
4	0.558000	0.395119
4	0.558300	0.394900
4	0.558600	0.394676
4	0.558900	0.394448
4	0.559200	0.394235
4	0.559500	0.394010
4	0.559800	0.393772
4	0.560100	0.393535
4	0.560400	0.393310
4	0.560700	0.393092
4	0.561000	0.392875
4	0.561300	0.392656
4	0.561600	0.392438
4	0.561900	0.392224
4	0.562200	0.392011
4	0.562500	0.391808
4	0.562800	0.391614
4	0.563100	0.391399
4	0.563400	0.391184
4	0.563700	0.390957
4	0.564000	0.390728
4	0.564300	0.390495
4	0.564600	0.390265
4	0.564900	0.390046
4	0.565200	0.389837
4	0.565500	0.389638
4	0.565800	0.389450
4	0.566100	0.389262
4	0.566400	0.389062
4	0.566700	0.388849
4	0.567000	0.388626
4	0.567300	0.388415
4	0.567600	0.388203
4	0.567900	0.388000
4	0.568200	0.387796
4	0.568500	0.387601
4	0.568800	0.387408
4	0.569100	0.387208
4	0.569400	0.387010
4	0.569700	0.386810
4	0.570000	0.386606
4	0.570300	0.386410
4	0.570600	0.386222
4	0.570900	0.386046
4	0.571200	0.385877
4	0.571500	0.385716
4	0.571800	0.385559
4	0.572100	0.385413
4	0.572400	0.385250
4	0.572700	0.385069
4	0.573000	0.384889
4	0.573300	0.384712
4	0.573600	0.384534
4	0.573900	0.384356
4	0.574200	0.384179
4	0.574500	0.384004
4	0.574800	0.383839
4	0.575100	0.383680
4	0.575400	0.383520
4	0.575700	0.383358
4	0.576000	0.383203
4	0.576300	0.383059
4	0.576600	0.382918
4	0.576900	0.382790
4	0.577200	0.382647
4	0.577500	0.382491
4	0.577800	0.382329
4	0.578100	0.382168
4	0.578400	0.381999
4	0.578700	0.381829
4	0.579000	0.381657
4	0.579300	0.381487
4	0.579600	0.381315
4	0.579900	0.381130
4	0.580200	0.380944
4	0.580500	0.380755
4	0.580800	0.380563
4	0.581100	0.380386
4	0.581400	0.380231
4	0.581700	0.380091
4	0.582000	0.379968
4	0.582300	0.379859
4	0.582600	0.379765
4	0.582900	0.379674
4	0.583200	0.379583
4	0.583500	0.379487
4	0.583800	0.379386
4	0.584100	0.379282
4	0.584400	0.379188
4	0.584700	0.379091
4	0.585000	0.378995
4	0.585300	0.378899
4	0.585600	0.378796
4	0.585900	0.378693
4	0.586200	0.378593
4	0.586500	0.378489
4	0.586800	0.378394
4	0.587100	0.378288
4	0.587400	0.378189
4	0.587700	0.378089
4	0.588000	0.377989
4	0.588300	0.377896
4	0.588600	0.377807
4	0.588900	0.377716
4	0.589200	0.377631
4	0.589500	0.377552
4	0.589800	0.377474
4	0.590100	0.377400
4	0.590400	0.377331
4	0.590700	0.377256
4	0.591000	0.377188
4	0.591300	0.377118
4	0.591600	0.377052
4	0.591900	0.376988
4	0.592200	0.376924
4	0.592500	0.376857
4	0.592800	0.376787
4	0.593100	0.376720
4	0.593400	0.376659
4	0.593700	0.376593
4	0.594000	0.376531
4	0.594300	0.376482
4	0.594600	0.376448
4	0.594900	0.376419
4	0.595200	0.376406
4	0.595500	0.376405
4	0.595800	0.376405
4	0.596100	0.376411
4	0.596400	0.376426
4	0.596700	0.376449
4	0.597000	0.376485
4	0.597300	0.376530
4	0.597600	0.376594
4	0.597900	0.376657
4	0.598200	0.376735
4	0.598500	0.376836
4	0.598800	0.376948
4	0.599100	0.377060
4	0.599400	0.377182
4	0.599700	0.377314
4	0.600000	0.377455
4	0.600300	0.377609
4	0.600600	0.377771
4	0.600900	0.377940
4	0.601200	0.378113
4	0.601500	0.378297
4	0.601800	0.378484
4	0.602100	0.378660
4	0.602400	0.378852
4	0.602700	0.379044
4	0.603000	0.379240
4	0.603300	0.379435
4	0.603600	0.379641
4	0.603900	0.379852
4	0.604200	0.380071
4	0.604500	0.380303
4	0.604800	0.380539
4	0.605100	0.380780
4	0.605400	0.381026
4	0.605700	0.381270
4	0.606000	0.381511
4	0.606300	0.381759
4	0.606600	0.382006
4	0.606900	0.382258
4	0.607200	0.382508
4	0.607500	0.382765
4	0.607800	0.383040
4	0.608100	0.383316
4	0.608400	0.383602
4	0.608700	0.383911
4	0.609000	0.384231
4	0.609300	0.384562
4	0.609600	0.384904
4	0.609900	0.385255
4	0.610200	0.385603
4	0.610500	0.385953
4	0.610800	0.386324
4	0.611100	0.386689
4	0.611400	0.387057
4	0.611700	0.387435
4	0.612000	0.387815
4	0.612300	0.388202
4	0.612600	0.388589
4	0.612900	0.388974
4	0.613200	0.389365
4	0.613500	0.389762
4	0.613800	0.390162
4	0.614100	0.390570
4	0.614400	0.390991
4	0.614700	0.391432
4	0.615000	0.391879
4	0.615300	0.392339
4	0.615600	0.392808
4	0.615900	0.393284
4	0.616200	0.393770
4	0.616500	0.394259
4	0.616800	0.394743
4	0.617100	0.395232
4	0.617400	0.395723
4	0.617700	0.396220
4	0.618000	0.396716
4	0.618300	0.397209
4	0.618600	0.397712
4	0.618900	0.398225
4	0.619200	0.398739
4	0.619500	0.399254
4	0.619800	0.399797
4	0.620100	0.400350
4	0.620400	0.400910
4	0.620700	0.401474
4	0.621000	0.402067
4	0.621300	0.402659
4	0.621600	0.403269
4	0.621900	0.403902
4	0.622200	0.404538
4	0.622500	0.405180
4	0.622800	0.405824
4	0.623100	0.406461
4	0.623400	0.407102
4	0.623700	0.407744
4	0.624000	0.408372
4	0.624300	0.409016
4	0.624600	0.409671
4	0.624900	0.410330
4	0.625200	0.410981
4	0.625500	0.411640
4	0.625800	0.412295
4	0.626100	0.412940
4	0.626400	0.413581
4	0.626700	0.414234
4	0.627000	0.414877
4	0.627300	0.415520
4	0.627600	0.416174
4	0.627900	0.416850
4	0.628200	0.417516
4	0.628500	0.418190
4	0.628800	0.418872
4	0.629100	0.419578
4	0.629400	0.420296
4	0.629700	0.421005
4	0.630000	0.421732
4	0.630300	0.422462
4	0.630600	0.423186
4	0.630900	0.423916
4	0.631200	0.424651
4	0.631500	0.425407
4	0.631800	0.426158
4	0.632100	0.426917
4	0.632400	0.427680
4	0.632700	0.428451
4	0.633000	0.429220
4	0.633300	0.429986
4	0.633600	0.430753
4	0.633900	0.431514
4	0.634200	0.432298
4	0.634500	0.433096
4	0.634800	0.433907
4	0.635100	0.434733
4	0.635400	0.435556
4	0.635700	0.436384
4	0.636000	0.437220
4	0.636300	0.438069
4	0.636600	0.438915
4	0.636900	0.439762
4	0.637200	0.440625
4	0.637500	0.441482
4	0.637800	0.442336
4	0.638100	0.443199
4	0.638400	0.444083
4	0.638700	0.444952
4	0.639000	0.445821
4	0.639300	0.446693
4	0.639600	0.447571
4	0.639900	0.448457
4	0.640200	0.449337
4	0.640500	0.450243
4	0.640800	0.451170
4	0.641100	0.452118
4	0.641400	0.453055
4	0.641700	0.454001
4	0.642000	0.454943
4	0.642300	0.455864
4	0.642600	0.456775
4	0.642900	0.457673
4	0.643200	0.458575
4	0.643500	0.459480
4	0.643800	0.460403
4	0.644100	0.461327
4	0.644400	0.462255
4	0.644700	0.463181
4	0.645000	0.464115
4	0.645300	0.465063
4	0.645600	0.466013
4	0.645900	0.466964
4	0.646200	0.467909
4	0.646500	0.468874
4	0.646800	0.469840
4	0.647100	0.470827
4	0.647400	0.471829
4	0.647700	0.472826
4	0.648000	0.473819
4	0.648300	0.474816
4	0.648600	0.475798
4	0.648900	0.476788
4	0.649200	0.477782
4	0.649500	0.478787
4	0.649800	0.479805
4	0.650100	0.480821
4	0.650400	0.481845
4	0.650700	0.482866
4	0.651000	0.483883
4	0.651300	0.484915
4	0.651600	0.485953
4	0.651900	0.487011
4	0.652200	0.488091
4	0.652500	0.489176
4	0.652800	0.490283
4	0.653100	0.491407
4	0.653400	0.492539
4	0.653700	0.493655
4	0.654000	0.494756
4	0.654300	0.495856
4	0.654600	0.496954
4	0.654900	0.498081
4	0.655200	0.499224
4	0.655500	0.500370
4	0.655800	0.501496
4	0.656100	0.502615
4	0.656400	0.503755
4	0.656700	0.504881
4	0.657000	0.505977
4	0.657300	0.507052
4	0.657600	0.508124
4	0.657900	0.509226
4	0.658200	0.510330
4	0.658500	0.511445
4	0.658800	0.512572
4	0.659100	0.513689
4	0.659400	0.514810
4	0.659700	0.515955
4	0.660000	0.517087
4	0.660300	0.518234
4	0.660600	0.519383
4	0.660900	0.520537
4	0.661200	0.521678
4	0.661500	0.522796
4	0.661800	0.523903
4	0.662100	0.524999
4	0.662400	0.526080
4	0.662700	0.527179
4	0.663000	0.528302
4	0.663300	0.529423
4	0.663600	0.530550
4	0.663900	0.531688
4	0.664200	0.532815
4	0.664500	0.533932
4	0.664800	0.535025
4	0.665100	0.536123
4	0.665400	0.537247
4	0.665700	0.538384
4	0.666000	0.539545
4	0.666300	0.540716
4	0.666600	0.541869
4	0.666900	0.543025
4	0.667200	0.544170
4	0.667500	0.545315
4	0.667800	0.546475
4	0.668100	0.547636
4	0.668400	0.548783
4	0.668700	0.549946
4	0.669000	0.551107
4	0.669300	0.552258
4	0.669600	0.553403
4	0.669900	0.554555
4	0.670200	0.555735
4	0.670500	0.556926
4	0.670800	0.558109
4	0.671100	0.559271
4	0.671400	0.560420
4	0.671700	0.561546
4	0.672000	0.562644
4	0.672300	0.563759
4	0.672600	0.564889
4	0.672900	0.566034
4	0.673200	0.567187
4	0.673500	0.568344
4	0.673800	0.569488
4	0.674100	0.570607
4	0.674400	0.571726
4	0.674700	0.572855
4	0.675000	0.573988
4	0.675300	0.575134
4	0.675600	0.576284
4	0.675900	0.577440
4	0.676200	0.578596
4	0.676500	0.579759
4	0.676800	0.580960
4	0.677100	0.582190
4	0.677400	0.583419
4	0.677700	0.584626
4	0.678000	0.585809
4	0.678300	0.586959
4	0.678600	0.588085
4	0.678900	0.589249
4	0.679200	0.590420
4	0.679500	0.591617
4	0.679800	0.592817
4	0.680100	0.594009
4	0.680400	0.595184
4	0.680700	0.596369
4	0.681000	0.597573
4	0.681300	0.598777
4	0.681600	0.599994
4	0.681900	0.601211
4	0.682200	0.602400
4	0.682500	0.603585
4	0.682800	0.604814
4	0.683100	0.606068
4	0.683400	0.607320
4	0.683700	0.608540
4	0.684000	0.609715
4	0.684300	0.610859
4	0.684600	0.612027
4	0.684900	0.613213
4	0.685200	0.614394
4	0.685500	0.615573
4	0.685800	0.616753
4	0.686100	0.617961
4	0.686400	0.619175
4	0.686700	0.620397
4	0.687000	0.621592
4	0.687300	0.622770
4	0.687600	0.623947
4	0.687900	0.625119
4	0.688200	0.626309
4	0.688500	0.627532
4	0.688800	0.628757
4	0.689100	0.629978
4	0.689400	0.631198
4	0.689700	0.632411
4	0.690000	0.633604
4	0.690300	0.634778
4	0.690600	0.635946
4	0.690900	0.637127
4	0.691200	0.638275
4	0.691500	0.639441
4	0.691800	0.640621
4	0.692100	0.641807
4	0.692400	0.642999
4	0.692700	0.644166
4	0.693000	0.645344
4	0.693300	0.646506
4	0.693600	0.647646
4	0.693900	0.648818
4	0.694200	0.650012
4	0.694500	0.651200
4	0.694800	0.652399
4	0.695100	0.653605
4	0.695400	0.654787
4	0.695700	0.655956
4	0.696000	0.657109
4	0.696300	0.658273
4	0.696600	0.659434
4	0.696900	0.660657
4	0.697200	0.661891
4	0.697500	0.663130
4	0.697800	0.664379
4	0.698100	0.665595
4	0.698400	0.666762
4	0.698700	0.667936
4	0.699000	0.669083
