order	delta_t	error
6	0.312200	0.036100
6	0.312300	0.036122
6	0.312400	0.036144
6	0.312500	0.036166
6	0.312600	0.036188
6	0.312700	0.036210
6	0.312800	0.036232
6	0.312900	0.036254
6	0.313000	0.036275
6	0.313100	0.036298
6	0.313200	0.036321
6	0.313300	0.036344
6	0.313400	0.036367
6	0.313500	0.036390
6	0.313600	0.036413
6	0.313700	0.036437
6	0.313800	0.036460
6	0.313900	0.036484
6	0.314000	0.036508
6	0.314100	0.036532
6	0.314200	0.036556
6	0.314300	0.036579
6	0.314400	0.036601
6	0.314500	0.036623
6	0.314600	0.036645
6	0.314700	0.036667
6	0.314800	0.036689
6	0.314900	0.036710
6	0.315000	0.036731
6	0.315100	0.036752
6	0.315200	0.036773
6	0.315300	0.036793
6	0.315400	0.036814
6	0.315500	0.036835
6	0.315600	0.036857
6	0.315700	0.036880
6	0.315800	0.036902
6	0.315900	0.036925
6	0.316000	0.036947
6	0.316100	0.036970
6	0.316200	0.036993
6	0.316300	0.037016
6	0.316400	0.037039
6	0.316500	0.037062
6	0.316600	0.037085
6	0.316700	0.037108
6	0.316800	0.037131
6	0.316900	0.037153
6	0.317000	0.037175
6	0.317100	0.037197
6	0.317200	0.037219
6	0.317300	0.037241
6	0.317400	0.037263
6	0.317500	0.037286
6	0.317600	0.037309
6	0.317700	0.037333
6	0.317800	0.037356
6	0.317900	0.037379
6	0.318000	0.037402
6	0.318100	0.037425
6	0.318200	0.037448
6	0.318300	0.037471
6	0.318400	0.037494
6	0.318500	0.037517
6	0.318600	0.037539
6	0.318700	0.037561
6	0.318800	0.037584
6	0.318900	0.037606
6	0.319000	0.037629
6	0.319100	0.037651
6	0.319200	0.037674
6	0.319300	0.037697
6	0.319400	0.037721
6	0.319500	0.037745
6	0.319600	0.037769
6	0.319700	0.037793
6	0.319800	0.037817
6	0.319900	0.037841
6	0.320000	0.037865
6	0.320100	0.037889
6	0.320200	0.037912
6	0.320300	0.037935
6	0.320400	0.037957
6	0.320500	0.037981
6	0.320600	0.038004
6	0.320700	0.038029
6	0.320800	0.038053
6	0.320900	0.038078
6	0.321000	0.038103
6	0.321100	0.038129
6	0.321200	0.038156
6	0.321300	0.038182
6	0.321400	0.038209
6	0.321500	0.038236
6	0.321600	0.038263
6	0.321700	0.038290
6	0.321800	0.038316
6	0.321900	0.038342
6	0.322000	0.038368
6	0.322100	0.038393
6	0.322200	0.038419
6	0.322300	0.038445
6	0.322400	0.038470
6	0.322500	0.038496
6	0.322600	0.038522
6	0.322700	0.038548
6	0.322800	0.038574
6	0.322900	0.038600
6	0.323000	0.038626
6	0.323100	0.038651
6	0.323200	0.038676
6	0.323300	0.038701
6	0.323400	0.038726
6	0.323500	0.038751
6	0.323600	0.038777
6	0.323700	0.038804
6	0.323800	0.038831
6	0.323900	0.038858
6	0.324000	0.038886
6	0.324100	0.038913
6	0.324200	0.038939
6	0.324300	0.038966
6	0.324400	0.038992
6	0.324500	0.039018
6	0.324600	0.039045
6	0.324700	0.039072
6	0.324800	0.039098
6	0.324900	0.039124
6	0.325000	0.039149
6	0.325100	0.039174
6	0.325200	0.039198
6	0.325300	0.039222
6	0.325400	0.039245
6	0.325500	0.039270
6	0.325600	0.039294
6	0.325700	0.039319
6	0.325800	0.039344
6	0.325900	0.039369
6	0.326000	0.039393
6	0.326100	0.039418
6	0.326200	0.039442
6	0.326300	0.039467
6	0.326400	0.039491
6	0.326500	0.039517
6	0.326600	0.039542
6	0.326700	0.039568
6	0.326800	0.039593
6	0.326900	0.039618
6	0.327000	0.039643
6	0.327100	0.039668
6	0.327200	0.039693
6	0.327300	0.039718
6	0.327400	0.039744
6	0.327500	0.039771
6	0.327600	0.039797
6	0.327700	0.039823
6	0.327800	0.039849
6	0.327900	0.039874
6	0.328000	0.039900
6	0.328100	0.039927
6	0.328200	0.039955
6	0.328300	0.039982
6	0.328400	0.040008
6	0.328500	0.040035
6	0.328600	0.040061
6	0.328700	0.040088
6	0.328800	0.040114
6	0.328900	0.040140
6	0.329000	0.040166
6	0.329100	0.040191
6	0.329200	0.040216
6	0.329300	0.040240
6	0.329400	0.040263
6	0.329500	0.040287
6	0.329600	0.040312
6	0.329700	0.040336
6	0.329800	0.040359
6	0.329900	0.040384
6	0.330000	0.040408
6	0.330100	0.040432
6	0.330200	0.040457
6	0.330300	0.040482
6	0.330400	0.040506
6	0.330500	0.040532
6	0.330600	0.040557
6	0.330700	0.040582
6	0.330800	0.040608
6	0.330900	0.040633
6	0.331000	0.040658
6	0.331100	0.040682
6	0.331200	0.040706
6	0.331300	0.040730
6	0.331400	0.040753
6	0.331500	0.040776
6	0.331600	0.040799
6	0.331700	0.040823
6	0.331800	0.040846
6	0.331900	0.040868
6	0.332000	0.040890
6	0.332100	0.040913
6	0.332200	0.040936
6	0.332300	0.040959
6	0.332400	0.040982
6	0.332500	0.041006
6	0.332600	0.041030
6	0.332700	0.041054
6	0.332800	0.041078
6	0.332900	0.041102
6	0.333000	0.041126
6	0.333100	0.041149
6	0.333200	0.041172
6	0.333300	0.041194
6	0.333400	0.041217
6	0.333500	0.041241
6	0.333600	0.041265
6	0.333700	0.041289
6	0.333800	0.041314
6	0.333900	0.041340
6	0.334000	0.041367
6	0.334100	0.041394
6	0.334200	0.041421
6	0.334300	0.041448
6	0.334400	0.041475
6	0.334500	0.041501
6	0.334600	0.041527
6	0.334700	0.041553
6	0.334800	0.041578
6	0.334900	0.041603
6	0.335000	0.041628
6	0.335100	0.041653
6	0.335200	0.041678
6	0.335300	0.041704
6	0.335400	0.041729
6	0.335500	0.041755
6	0.335600	0.041781
6	0.335700	0.041807
6	0.335800	0.041833
6	0.335900	0.041861
6	0.336000	0.041888
6	0.336100	0.041915
6	0.336200	0.041941
6	0.336300	0.041967
6	0.336400	0.041993
6	0.336500	0.042020
6	0.336600	0.042047
6	0.336700	0.042074
6	0.336800	0.042102
6	0.336900	0.042129
6	0.337000	0.042155
6	0.337100	0.042182
6	0.337200	0.042209
6	0.337300	0.042235
6	0.337400	0.042261
6	0.337500	0.042287
6	0.337600	0.042312
6	0.337700	0.042339
6	0.337800	0.042365
6	0.337900	0.042391
6	0.338000	0.042417
6	0.338100	0.042443
6	0.338200	0.042469
6	0.338300	0.042495
6	0.338400	0.042520
6	0.338500	0.042546
6	0.338600	0.042572
6	0.338700	0.042598
6	0.338800	0.042626
6	0.338900	0.042653
6	0.339000	0.042681
6	0.339100	0.042709
6	0.339200	0.042737
6	0.339300	0.042765
6	0.339400	0.042792
6	0.339500	0.042820
6	0.339600	0.042848
6	0.339700	0.042875
6	0.339800	0.042903
6	0.339900	0.042930
6	0.340000	0.042958
6	0.340100	0.042985
6	0.340200	0.043011
6	0.340300	0.043037
6	0.340400	0.043062
6	0.340500	0.043087
6	0.340600	0.043113
6	0.340700	0.043139
6	0.340800	0.043165
6	0.340900	0.043191
6	0.341000	0.043216
6	0.341100	0.043241
6	0.341200	0.043266
6	0.341300	0.043291
6	0.341400	0.043316
6	0.341500	0.043343
6	0.341600	0.043370
6	0.341700	0.043397
6	0.341800	0.043424
6	0.341900	0.043450
6	0.342000	0.043476
6	0.342100	0.043502
6	0.342200	0.043529
6	0.342300	0.043555
6	0.342400	0.043581
6	0.342500	0.043607
6	0.342600	0.043633
6	0.342700	0.043659
6	0.342800	0.043684
6	0.342900	0.043710
6	0.343000	0.043736
6	0.343100	0.043762
6	0.343200	0.043787
6	0.343300	0.043813
6	0.343400	0.043838
6	0.343500	0.043864
6	0.343600	0.043890
6	0.343700	0.043917
6	0.343800	0.043943
6	0.343900	0.043969
6	0.344000	0.043996
6	0.344100	0.044023
6	0.344200	0.044050
6	0.344300	0.044076
6	0.344400	0.044102
6	0.344500	0.044128
6	0.344600	0.044154
6	0.344700	0.044179
6	0.344800	0.044205
6	0.344900	0.044230
6	0.345000	0.044256
6	0.345100	0.044282
6	0.345200	0.044307
6	0.345300	0.044333
6	0.345400	0.044358
6	0.345500	0.044384
6	0.345600	0.044410
6	0.345700	0.044436
6	0.345800	0.044463
6	0.345900	0.044491
6	0.346000	0.044519
6	0.346100	0.044548
6	0.346200	0.044578
6	0.346300	0.044607
6	0.346400	0.044636
6	0.346500	0.044665
6	0.346600	0.044693
6	0.346700	0.044721
6	0.346800	0.044749
6	0.346900	0.044776
6	0.347000	0.044803
6	0.347100	0.044829
6	0.347200	0.044856
6	0.347300	0.044883
6	0.347400	0.044910
6	0.347500	0.044937
6	0.347600	0.044964
6	0.347700	0.044992
6	0.347800	0.045020
6	0.347900	0.045049
6	0.348000	0.045077
6	0.348100	0.045105
6	0.348200	0.045133
6	0.348300	0.045160
6	0.348400	0.045186
6	0.348500	0.045212
6	0.348600	0.045238
6	0.348700	0.045263
6	0.348800	0.045287
6	0.348900	0.045313
6	0.349000	0.045339
6	0.349100	0.045365
6	0.349200	0.045391
6	0.349300	0.045418
6	0.349400	0.045444
6	0.349500	0.045471
6	0.349600	0.045498
6	0.349700	0.045525
6	0.349800	0.045552
6	0.349900	0.045578
6	0.350000	0.045604
6	0.350100	0.045630
6	0.350200	0.045656
6	0.350300	0.045681
6	0.350400	0.045705
6	0.350500	0.045730
6	0.350600	0.045754
6	0.350700	0.045778
6	0.350800	0.045803
6	0.350900	0.045827
6	0.351000	0.045852
6	0.351100	0.045877
6	0.351200	0.045901
6	0.351300	0.045926
6	0.351400	0.045950
6	0.351500	0.045974
6	0.351600	0.045998
6	0.351700	0.046023
6	0.351800	0.046047
6	0.351900	0.046073
6	0.352000	0.046098
6	0.352100	0.046123
6	0.352200	0.046149
6	0.352300	0.046175
6	0.352400	0.046201
6	0.352500	0.046227
6	0.352600	0.046254
6	0.352700	0.046280
6	0.352800	0.046306
6	0.352900	0.046332
6	0.353000	0.046359
6	0.353100	0.046385
6	0.353200	0.046412
6	0.353300	0.046438
6	0.353400	0.046464
6	0.353500	0.046490
6	0.353600	0.046515
6	0.353700	0.046540
6	0.353800	0.046564
6	0.353900	0.046589
6	0.354000	0.046614
6	0.354100	0.046640
6	0.354200	0.046665
6	0.354300	0.046689
6	0.354400	0.046713
6	0.354500	0.046736
6	0.354600	0.046759
6	0.354700	0.046782
6	0.354800	0.046807
6	0.354900	0.046832
6	0.355000	0.046856
6	0.355100	0.046881
6	0.355200	0.046905
6	0.355300	0.046930
6	0.355400	0.046954
6	0.355500	0.046978
6	0.355600	0.047002
6	0.355700	0.047026
6	0.355800	0.047051
6	0.355900	0.047075
6	0.356000	0.047098
6	0.356100	0.047121
6	0.356200	0.047144
6	0.356300	0.047166
6	0.356400	0.047189
6	0.356500	0.047211
6	0.356600	0.047234
6	0.356700	0.047257
6	0.356800	0.047279
6	0.356900	0.047300
6	0.357000	0.047321
6	0.357100	0.047342
6	0.357200	0.047363
6	0.357300	0.047384
6	0.357400	0.047405
6	0.357500	0.047427
6	0.357600	0.047449
6	0.357700	0.047472
6	0.357800	0.047495
6	0.357900	0.047519
6	0.358000	0.047543
6	0.358100	0.047566
6	0.358200	0.047590
6	0.358300	0.047615
6	0.358400	0.047639
6	0.358500	0.047663
6	0.358600	0.047687
6	0.358700	0.047710
6	0.358800	0.047734
6	0.358900	0.047759
6	0.359000	0.047783
6	0.359100	0.047808
6	0.359200	0.047832
6	0.359300	0.047857
6	0.359400	0.047881
6	0.359500	0.047905
6	0.359600	0.047928
6	0.359700	0.047951
6	0.359800	0.047973
6	0.359900	0.047996
6	0.360000	0.048019
6	0.360100	0.048042
6	0.360200	0.048066
6	0.360300	0.048091
6	0.360400	0.048116
6	0.360500	0.048141
6	0.360600	0.048167
6	0.360700	0.048194
6	0.360800	0.048221
6	0.360900	0.048247
6	0.361000	0.048273
6	0.361100	0.048298
6	0.361200	0.048323
6	0.361300	0.048347
6	0.361400	0.048370
6	0.361500	0.048394
6	0.361600	0.048417
6	0.361700	0.048440
6	0.361800	0.048463
6	0.361900	0.048487
6	0.362000	0.048512
6	0.362100	0.048537
6	0.362200	0.048563
6	0.362300	0.048589
6	0.362400	0.048616
6	0.362500	0.048644
6	0.362600	0.048672
6	0.362700	0.048699
6	0.362800	0.048727
6	0.362900	0.048754
6	0.363000	0.048780
6	0.363100	0.048807
6	0.363200	0.048833
6	0.363300	0.048859
6	0.363400	0.048884
6	0.363500	0.048910
6	0.363600	0.048935
6	0.363700	0.048961
6	0.363800	0.048987
6	0.363900	0.049013
6	0.364000	0.049040
6	0.364100	0.049066
6	0.364200	0.049093
6	0.364300	0.049121
6	0.364400	0.049148
6	0.364500	0.049175
6	0.364600	0.049202
6	0.364700	0.049228
6	0.364800	0.049253
6	0.364900	0.049279
6	0.365000	0.049304
6	0.365100	0.049330
6	0.365200	0.049356
6	0.365300	0.049382
6	0.365400	0.049408
6	0.365500	0.049434
6	0.365600	0.049460
6	0.365700	0.049487
6	0.365800	0.049513
6	0.365900	0.049539
6	0.366000	0.049565
6	0.366100	0.049591
6	0.366200	0.049618
6	0.366300	0.049645
6	0.366400	0.049672
6	0.366500	0.049699
6	0.366600	0.049726
6	0.366700	0.049754
6	0.366800	0.049781
6	0.366900	0.049807
6	0.367000	0.049833
6	0.367100	0.049859
6	0.367200	0.049884
6	0.367300	0.049910
6	0.367400	0.049937
6	0.367500	0.049963
6	0.367600	0.049989
6	0.367700	0.050015
6	0.367800	0.050040
6	0.367900	0.050065
6	0.368000	0.050091
6	0.368100	0.050116
6	0.368200	0.050142
6	0.368300	0.050167
6	0.368400	0.050193
6	0.368500	0.050217
6	0.368600	0.050242
6	0.368700	0.050267
6	0.368800	0.050292
6	0.368900	0.050316
6	0.369000	0.050342
6	0.369100	0.050368
6	0.369200	0.050394
6	0.369300	0.050419
6	0.369400	0.050444
6	0.369500	0.050468
6	0.369600	0.050492
6	0.369700	0.050517
6	0.369800	0.050543
6	0.369900	0.050569
6	0.370000	0.050595
6	0.370100	0.050620
6	0.370200	0.050646
6	0.370300	0.050671
6	0.370400	0.050695
6	0.370500	0.050720
6	0.370600	0.050744
6	0.370700	0.050769
6	0.370800	0.050793
6	0.370900	0.050817
6	0.371000	0.050840
6	0.371100	0.050864
6	0.371200	0.050887
6	0.371300	0.050910
6	0.371400	0.050934
6	0.371500	0.050958
6	0.371600	0.050982
6	0.371700	0.051006
6	0.371800	0.051030
6	0.371900	0.051054
6	0.372000	0.051079
6	0.372100	0.051103
6	0.372200	0.051127
6	0.372300	0.051152
6	0.372400	0.051177
6	0.372500	0.051202
6	0.372600	0.051228
6	0.372700	0.051255
6	0.372800	0.051282
6	0.372900	0.051309
6	0.373000	0.051337
6	0.373100	0.051365
6	0.373200	0.051392
6	0.373300	0.051420
6	0.373400	0.051447
6	0.373500	0.051475
6	0.373600	0.051503
6	0.373700	0.051530
6	0.373800	0.051556
6	0.373900	0.051582
6	0.374000	0.051608
6	0.374100	0.051634
6	0.374200	0.051660
6	0.374300	0.051687
6	0.374400	0.051713
6	0.374500	0.051740
6	0.374600	0.051767
6	0.374700	0.051793
6	0.374800	0.051820
6	0.374900	0.051845
6	0.375000	0.051870
6	0.375100	0.051895
6	0.375200	0.051920
6	0.375300	0.051945
6	0.375400	0.051970
6	0.375500	0.051995
6	0.375600	0.052021
6	0.375700	0.052048
6	0.375800	0.052075
6	0.375900	0.052102
6	0.376000	0.052130
6	0.376100	0.052158
6	0.376200	0.052186
6	0.376300	0.052214
6	0.376400	0.052241
6	0.376500	0.052267
6	0.376600	0.052292
6	0.376700	0.052316
6	0.376800	0.052340
6	0.376900	0.052363
6	0.377000	0.052386
6	0.377100	0.052408
6	0.377200	0.052431
6	0.377300	0.052454
6	0.377400	0.052477
6	0.377500	0.052501
6	0.377600	0.052525
6	0.377700	0.052549
6	0.377800	0.052574
6	0.377900	0.052601
6	0.378000	0.052628
6	0.378100	0.052656
6	0.378200	0.052683
6	0.378300	0.052709
6	0.378400	0.052735
6	0.378500	0.052761
6	0.378600	0.052787
6	0.378700	0.052812
6	0.378800	0.052838
6	0.378900	0.052863
6	0.379000	0.052888
6	0.379100	0.052912
6	0.379200	0.052938
6	0.379300	0.052963
6	0.379400	0.052989
6	0.379500	0.053015
6	0.379600	0.053041
6	0.379700	0.053067
6	0.379800	0.053093
6	0.379900	0.053120
6	0.380000	0.053146
6	0.380100	0.053174
6	0.380200	0.053202
6	0.380300	0.053229
6	0.380400	0.053257
6	0.380500	0.053284
6	0.380600	0.053311
6	0.380700	0.053338
6	0.380800	0.053364
6	0.380900	0.053391
6	0.381000	0.053417
6	0.381100	0.053444
6	0.381200	0.053470
6	0.381300	0.053497
6	0.381400	0.053523
6	0.381500	0.053550
6	0.381600	0.053578
6	0.381700	0.053605
6	0.381800	0.053632
6	0.381900	0.053659
6	0.382000	0.053685
6	0.382100	0.053711
6	0.382200	0.053737
6	0.382300	0.053763
6	0.382400	0.053788
6	0.382500	0.053814
6	0.382600	0.053839
6	0.382700	0.053864
6	0.382800	0.053888
6	0.382900	0.053913
6	0.383000	0.053938
6	0.383100	0.053963
6	0.383200	0.053989
6	0.383300	0.054015
6	0.383400	0.054041
6	0.383500	0.054066
6	0.383600	0.054091
6	0.383700	0.054115
6	0.383800	0.054139
6	0.383900	0.054164
6	0.384000	0.054189
6	0.384100	0.054214
6	0.384200	0.054239
6	0.384300	0.054265
6	0.384400	0.054290
6	0.384500	0.054316
6	0.384600	0.054342
6	0.384700	0.054368
6	0.384800	0.054393
6	0.384900	0.054419
6	0.385000	0.054445
6	0.385100	0.054470
6	0.385200	0.054495
6	0.385300	0.054520
6	0.385400	0.054545
6	0.385500	0.054570
6	0.385600	0.054595
6	0.385700	0.054620
6	0.385800	0.054646
6	0.385900	0.054672
6	0.386000	0.054699
6	0.386100	0.054725
6	0.386200	0.054750
6	0.386300	0.054775
6	0.386400	0.054799
6	0.386500	0.054823
6	0.386600	0.054847
6	0.386700	0.054872
6	0.386800	0.054898
6	0.386900	0.054923
6	0.387000	0.054948
6	0.387100	0.054973
6	0.387200	0.054999
6	0.387300	0.055024
6	0.387400	0.055049
6	0.387500	0.055075
6	0.387600	0.055101
6	0.387700	0.055128
6	0.387800	0.055154
6	0.387900	0.055181
6	0.388000	0.055208
6	0.388100	0.055234
6	0.388200	0.055260
6	0.388300	0.055285
6	0.388400	0.055311
6	0.388500	0.055337
6	0.388600	0.055364
6	0.388700	0.055391
6	0.388800	0.055418
6	0.388900	0.055445
6	0.389000	0.055473
6	0.389100	0.055501
6	0.389200	0.055530
6	0.389300	0.055558
6	0.389400	0.055586
6	0.389500	0.055613
6	0.389600	0.055640
6	0.389700	0.055666
6	0.389800	0.055692
6	0.389900	0.055718
6	0.390000	0.055744
6	0.390100	0.055771
6	0.390200	0.055797
6	0.390300	0.055824
6	0.390400	0.055853
6	0.390500	0.055881
6	0.390600	0.055910
6	0.390700	0.055939
6	0.390800	0.055968
6	0.390900	0.055998
6	0.391000	0.056027
6	0.391100	0.056056
6	0.391200	0.056085
6	0.391300	0.056115
6	0.391400	0.056144
6	0.391500	0.056174
6	0.391600	0.056202
6	0.391700	0.056231
6	0.391800	0.056260
6	0.391900	0.056290
6	0.392000	0.056321
6	0.392100	0.056351
6	0.392200	0.056381
6	0.392300	0.056411
6	0.392400	0.056441
6	0.392500	0.056472
6	0.392600	0.056502
6	0.392700	0.056533
6	0.392800	0.056564
6	0.392900	0.056594
6	0.393000	0.056623
6	0.393100	0.056651
6	0.393200	0.056678
6	0.393300	0.056704
6	0.393400	0.056730
6	0.393500	0.056756
6	0.393600	0.056782
6	0.393700	0.056809
6	0.393800	0.056836
6	0.393900	0.056862
6	0.394000	0.056890
6	0.394100	0.056919
6	0.394200	0.056948
6	0.394300	0.056979
6	0.394400	0.057010
6	0.394500	0.057042
6	0.394600	0.057073
6	0.394700	0.057105
6	0.394800	0.057136
6	0.394900	0.057167
6	0.395000	0.057199
6	0.395100	0.057230
6	0.395200	0.057261
6	0.395300	0.057291
6	0.395400	0.057321
6	0.395500	0.057351
6	0.395600	0.057380
6	0.395700	0.057408
6	0.395800	0.057438
6	0.395900	0.057467
6	0.396000	0.057496
6	0.396100	0.057524
6	0.396200	0.057553
6	0.396300	0.057582
6	0.396400	0.057611
6	0.396500	0.057640
6	0.396600	0.057671
6	0.396700	0.057701
6	0.396800	0.057732
6	0.396900	0.057763
6	0.397000	0.057793
6	0.397100	0.057824
6	0.397200	0.057854
6	0.397300	0.057883
6	0.397400	0.057913
6	0.397500	0.057943
6	0.397600	0.057971
6	0.397700	0.058000
6	0.397800	0.058028
6	0.397900	0.058056
6	0.398000	0.058083
6	0.398100	0.058110
6	0.398200	0.058139
6	0.398300	0.058167
6	0.398400	0.058196
6	0.398500	0.058225
6	0.398600	0.058253
6	0.398700	0.058280
6	0.398800	0.058307
6	0.398900	0.058333
6	0.399000	0.058358
6	0.399100	0.058385
6	0.399200	0.058411
6	0.399300	0.058437
6	0.399400	0.058463
6	0.399500	0.058490
6	0.399600	0.058517
6	0.399700	0.058543
6	0.399800	0.058570
6	0.399900	0.058597
6	0.400000	0.058624
6	0.400100	0.058651
6	0.400200	0.058677
6	0.400300	0.058704
6	0.400400	0.058730
6	0.400500	0.058755
6	0.400600	0.058781
6	0.400700	0.058807
6	0.400800	0.058834
6	0.400900	0.058861
6	0.401000	0.058888
6	0.401100	0.058916
6	0.401200	0.058943
6	0.401300	0.058970
6	0.401400	0.058997
6	0.401500	0.059024
6	0.401600	0.059051
6	0.401700	0.059078
6	0.401800	0.059105
6	0.401900	0.059133
6	0.402000	0.059161
6	0.402100	0.059188
6	0.402200	0.059215
6	0.402300	0.059241
6	0.402400	0.059267
6	0.402500	0.059295
6	0.402600	0.059323
6	0.402700	0.059352
6	0.402800	0.059381
6	0.402900	0.059410
6	0.403000	0.059439
6	0.403100	0.059468
6	0.403200	0.059497
6	0.403300	0.059525
6	0.403400	0.059553
6	0.403500	0.059580
6	0.403600	0.059607
6	0.403700	0.059634
6	0.403800	0.059661
6	0.403900	0.059688
6	0.404000	0.059716
6	0.404100	0.059744
6	0.404200	0.059773
6	0.404300	0.059802
6	0.404400	0.059831
6	0.404500	0.059860
6	0.404600	0.059889
6	0.404700	0.059918
6	0.404800	0.059946
6	0.404900	0.059974
6	0.405000	0.060001
6	0.405100	0.060029
6	0.405200	0.060055
6	0.405300	0.060081
6	0.405400	0.060107
6	0.405500	0.060133
6	0.405600	0.060160
6	0.405700	0.060186
6	0.405800	0.060213
6	0.405900	0.060240
6	0.406000	0.060267
6	0.406100	0.060295
6	0.406200	0.060322
6	0.406300	0.060350
6	0.406400	0.060377
6	0.406500	0.060403
6	0.406600	0.060428
6	0.406700	0.060454
6	0.406800	0.060480
6	0.406900	0.060506
6	0.407000	0.060532
6	0.407100	0.060558
6	0.407200	0.060583
6	0.407300	0.060607
6	0.407400	0.060632
6	0.407500	0.060658
6	0.407600	0.060684
6	0.407700	0.060710
6	0.407800	0.060736
6	0.407900	0.060762
6	0.408000	0.060789
6	0.408100	0.060817
6	0.408200	0.060845
6	0.408300	0.060873
6	0.408400	0.060902
6	0.408500	0.060930
6	0.408600	0.060958
6	0.408700	0.060985
6	0.408800	0.061011
6	0.408900	0.061037
6	0.409000	0.061062
6	0.409100	0.061088
6	0.409200	0.061114
6	0.409300	0.061140
6	0.409400	0.061167
6	0.409500	0.061194
6	0.409600	0.061221
6	0.409700	0.061248
6	0.409800	0.061276
6	0.409900	0.061305
6	0.410000	0.061334
6	0.410100	0.061363
6	0.410200	0.061391
6	0.410300	0.061419
6	0.410400	0.061446
6	0.410500	0.061473
6	0.410600	0.061499
6	0.410700	0.061526
6	0.410800	0.061552
6	0.410900	0.061579
6	0.411000	0.061605
6	0.411100	0.061631
6	0.411200	0.061658
6	0.411300	0.061684
6	0.411400	0.061711
6	0.411500	0.061737
6	0.411600	0.061766
6	0.411700	0.061795
6	0.411800	0.061824
6	0.411900	0.061852
6	0.412000	0.061881
6	0.412100	0.061909
6	0.412200	0.061938
6	0.412300	0.061967
6	0.412400	0.061996
6	0.412500	0.062024
6	0.412600	0.062052
6	0.412700	0.062080
6	0.412800	0.062107
6	0.412900	0.062134
6	0.413000	0.062161
6	0.413100	0.062187
6	0.413200	0.062212
6	0.413300	0.062237
6	0.413400	0.062263
6	0.413500	0.062287
6	0.413600	0.062311
6	0.413700	0.062334
6	0.413800	0.062358
6	0.413900	0.062382
6	0.414000	0.062408
6	0.414100	0.062435
6	0.414200	0.062463
6	0.414300	0.062491
6	0.414400	0.062520
6	0.414500	0.062549
6	0.414600	0.062577
6	0.414700	0.062606
6	0.414800	0.062633
6	0.414900	0.062661
6	0.415000	0.062688
6	0.415100	0.062716
6	0.415200	0.062745
6	0.415300	0.062773
6	0.415400	0.062801
6	0.415500	0.062829
6	0.415600	0.062857
6	0.415700	0.062884
6	0.415800	0.062911
6	0.415900	0.062938
6	0.416000	0.062965
6	0.416100	0.062992
6	0.416200	0.063018
6	0.416300	0.063043
6	0.416400	0.063067
6	0.416500	0.063092
6	0.416600	0.063116
6	0.416700	0.063141
6	0.416800	0.063165
6	0.416900	0.063190
6	0.417000	0.063215
6	0.417100	0.063240
6	0.417200	0.063266
6	0.417300	0.063292
6	0.417400	0.063317
6	0.417500	0.063343
6	0.417600	0.063369
6	0.417700	0.063395
6	0.417800	0.063420
6	0.417900	0.063445
6	0.418000	0.063471
6	0.418100	0.063497
6	0.418200	0.063522
6	0.418300	0.063547
6	0.418400	0.063571
6	0.418500	0.063594
6	0.418600	0.063616
6	0.418700	0.063640
6	0.418800	0.063665
6	0.418900	0.063690
6	0.419000	0.063715
6	0.419100	0.063740
6	0.419200	0.063766
6	0.419300	0.063792
6	0.419400	0.063817
6	0.419500	0.063843
6	0.419600	0.063868
6	0.419700	0.063893
6	0.419800	0.063917
6	0.419900	0.063942
6	0.420000	0.063967
6	0.420100	0.063992
6	0.420200	0.064016
6	0.420300	0.064041
6	0.420400	0.064067
6	0.420500	0.064093
6	0.420600	0.064119
6	0.420700	0.064145
6	0.420800	0.064172
6	0.420900	0.064200
6	0.421000	0.064229
6	0.421100	0.064257
6	0.421200	0.064286
6	0.421300	0.064313
6	0.421400	0.064339
6	0.421500	0.064364
6	0.421600	0.064390
6	0.421700	0.064415
6	0.421800	0.064440
6	0.421900	0.064467
6	0.422000	0.064493
6	0.422100	0.064520
6	0.422200	0.064546
6	0.422300	0.064574
6	0.422400	0.064601
6	0.422500	0.064628
6	0.422600	0.064656
6	0.422700	0.064683
6	0.422800	0.064709
6	0.422900	0.064735
6	0.423000	0.064761
6	0.423100	0.064787
6	0.423200	0.064813
6	0.423300	0.064839
6	0.423400	0.064865
6	0.423500	0.064891
6	0.423600	0.064917
6	0.423700	0.064943
6	0.423800	0.064968
6	0.423900	0.064993
6	0.424000	0.065018
6	0.424100	0.065043
6	0.424200	0.065068
6	0.424300	0.065094
6	0.424400	0.065120
6	0.424500	0.065145
6	0.424600	0.065172
6	0.424700	0.065199
6	0.424800	0.065227
6	0.424900	0.065254
6	0.425000	0.065282
6	0.425100	0.065309
6	0.425200	0.065336
6	0.425300	0.065363
6	0.425400	0.065389
6	0.425500	0.065415
6	0.425600	0.065441
6	0.425700	0.065466
6	0.425800	0.065492
6	0.425900	0.065518
6	0.426000	0.065545
6	0.426100	0.065571
6	0.426200	0.065598
6	0.426300	0.065626
6	0.426400	0.065654
6	0.426500	0.065683
6	0.426600	0.065713
6	0.426700	0.065743
6	0.426800	0.065772
6	0.426900	0.065800
6	0.427000	0.065828
6	0.427100	0.065856
6	0.427200	0.065884
6	0.427300	0.065911
6	0.427400	0.065937
6	0.427500	0.065964
6	0.427600	0.065990
6	0.427700	0.066016
6	0.427800	0.066042
6	0.427900	0.066068
6	0.428000	0.066094
6	0.428100	0.066120
6	0.428200	0.066147
6	0.428300	0.066175
6	0.428400	0.066203
6	0.428500	0.066232
6	0.428600	0.066260
