order	delta_t	error
2	0.662400	0.361494
2	0.662500	0.361740
2	0.662600	0.361986
2	0.662700	0.362239
2	0.662800	0.362493
2	0.662900	0.362749
2	0.663000	0.363003
2	0.663100	0.363257
2	0.663200	0.363514
2	0.663300	0.363772
2	0.663400	0.364029
2	0.663500	0.364285
2	0.663600	0.364540
2	0.663700	0.364799
2	0.663800	0.365061
2	0.663900	0.365324
2	0.664000	0.365592
2	0.664100	0.365859
2	0.664200	0.366118
2	0.664300	0.366376
2	0.664400	0.366634
2	0.664500	0.366892
2	0.664600	0.367149
2	0.664700	0.367402
2	0.664800	0.367654
2	0.664900	0.367907
2	0.665000	0.368160
2	0.665100	0.368414
2	0.665200	0.368667
2	0.665300	0.368920
2	0.665400	0.369172
2	0.665500	0.369424
2	0.665600	0.369675
2	0.665700	0.369931
2	0.665800	0.370197
2	0.665900	0.370461
2	0.666000	0.370724
2	0.666100	0.370988
2	0.666200	0.371255
2	0.666300	0.371521
2	0.666400	0.371788
2	0.666500	0.372054
2	0.666600	0.372321
2	0.666700	0.372586
2	0.666800	0.372851
2	0.666900	0.373116
2	0.667000	0.373381
2	0.667100	0.373646
2	0.667200	0.373909
2	0.667300	0.374171
2	0.667400	0.374430
2	0.667500	0.374688
2	0.667600	0.374951
2	0.667700	0.375216
2	0.667800	0.375479
2	0.667900	0.375746
2	0.668000	0.376018
2	0.668100	0.376288
2	0.668200	0.376560
2	0.668300	0.376828
2	0.668400	0.377092
2	0.668500	0.377355
2	0.668600	0.377619
2	0.668700	0.377885
2	0.668800	0.378153
2	0.668900	0.378421
2	0.669000	0.378688
2	0.669100	0.378949
2	0.669200	0.379207
2	0.669300	0.379470
2	0.669400	0.379735
2	0.669500	0.379997
2	0.669600	0.380256
2	0.669700	0.380514
2	0.669800	0.380771
2	0.669900	0.381034
2	0.670000	0.381302
2	0.670100	0.381571
2	0.670200	0.381840
2	0.670300	0.382109
2	0.670400	0.382381
2	0.670500	0.382658
2	0.670600	0.382935
2	0.670700	0.383206
2	0.670800	0.383476
2	0.670900	0.383747
2	0.671000	0.384016
2	0.671100	0.384283
2	0.671200	0.384550
2	0.671300	0.384818
2	0.671400	0.385084
2	0.671500	0.385348
2	0.671600	0.385610
2	0.671700	0.385870
2	0.671800	0.386126
2	0.671900	0.386382
2	0.672000	0.386636
2	0.672100	0.386889
2	0.672200	0.387142
2	0.672300	0.387404
2	0.672400	0.387667
2	0.672500	0.387920
2	0.672600	0.388171
2	0.672700	0.388426
2	0.672800	0.388685
2	0.672900	0.388946
2	0.673000	0.389207
2	0.673100	0.389474
2	0.673200	0.389740
2	0.673300	0.390004
2	0.673400	0.390267
2	0.673500	0.390530
2	0.673600	0.390792
2	0.673700	0.391056
2	0.673800	0.391321
2	0.673900	0.391582
2	0.674000	0.391840
2	0.674100	0.392095
2	0.674200	0.392349
2	0.674300	0.392605
2	0.674400	0.392858
2	0.674500	0.393113
2	0.674600	0.393371
2	0.674700	0.393632
2	0.674800	0.393895
2	0.674900	0.394155
2	0.675000	0.394414
2	0.675100	0.394673
2	0.675200	0.394935
2	0.675300	0.395200
2	0.675400	0.395464
2	0.675500	0.395726
2	0.675600	0.395988
2	0.675700	0.396251
2	0.675800	0.396515
2	0.675900	0.396780
2	0.676000	0.397046
2	0.676100	0.397313
2	0.676200	0.397578
2	0.676300	0.397843
2	0.676400	0.398108
2	0.676500	0.398374
2	0.676600	0.398643
2	0.676700	0.398913
2	0.676800	0.399182
2	0.676900	0.399451
2	0.677000	0.399726
2	0.677100	0.400016
2	0.677200	0.400310
2	0.677300	0.400593
2	0.677400	0.400872
2	0.677500	0.401153
2	0.677600	0.401435
2	0.677700	0.401715
2	0.677800	0.401993
2	0.677900	0.402271
2	0.678000	0.402547
2	0.678100	0.402822
2	0.678200	0.403091
2	0.678300	0.403356
2	0.678400	0.403619
2	0.678500	0.403879
2	0.678600	0.404139
2	0.678700	0.404402
2	0.678800	0.404663
2	0.678900	0.404923
2	0.679000	0.405191
2	0.679100	0.405460
2	0.679200	0.405727
2	0.679300	0.405997
2	0.679400	0.406271
2	0.679500	0.406549
2	0.679600	0.406828
2	0.679700	0.407105
2	0.679800	0.407380
2	0.679900	0.407656
2	0.680000	0.407932
2	0.680100	0.408208
2	0.680200	0.408482
2	0.680300	0.408754
2	0.680400	0.409024
2	0.680500	0.409293
2	0.680600	0.409561
2	0.680700	0.409834
2	0.680800	0.410113
2	0.680900	0.410389
2	0.681000	0.410662
2	0.681100	0.410936
2	0.681200	0.411215
2	0.681300	0.411497
2	0.681400	0.411786
2	0.681500	0.412073
2	0.681600	0.412353
2	0.681700	0.412631
2	0.681800	0.412910
2	0.681900	0.413193
2	0.682000	0.413474
2	0.682100	0.413753
2	0.682200	0.414027
2	0.682300	0.414300
2	0.682400	0.414575
2	0.682500	0.414850
2	0.682600	0.415124
2	0.682700	0.415401
2	0.682800	0.415684
2	0.682900	0.415970
2	0.683000	0.416258
2	0.683100	0.416544
2	0.683200	0.416832
2	0.683300	0.417121
2	0.683400	0.417408
2	0.683500	0.417692
2	0.683600	0.417973
2	0.683700	0.418258
2	0.683800	0.418545
2	0.683900	0.418819
2	0.684000	0.419086
2	0.684100	0.419352
2	0.684200	0.419618
2	0.684300	0.419885
2	0.684400	0.420152
2	0.684500	0.420421
2	0.684600	0.420692
2	0.684700	0.420967
2	0.684800	0.421240
2	0.684900	0.421513
2	0.685000	0.421789
2	0.685100	0.422064
2	0.685200	0.422341
2	0.685300	0.422620
2	0.685400	0.422897
2	0.685500	0.423171
2	0.685600	0.423446
2	0.685700	0.423723
2	0.685800	0.423992
2	0.685900	0.424254
2	0.686000	0.424523
2	0.686100	0.424803
2	0.686200	0.425086
2	0.686300	0.425369
2	0.686400	0.425651
2	0.686500	0.425932
2	0.686600	0.426209
2	0.686700	0.426484
2	0.686800	0.426759
2	0.686900	0.427038
2	0.687000	0.427316
2	0.687100	0.427590
2	0.687200	0.427861
2	0.687300	0.428132
2	0.687400	0.428403
2	0.687500	0.428675
2	0.687600	0.428946
2	0.687700	0.429216
2	0.687800	0.429484
2	0.687900	0.429755
2	0.688000	0.430028
2	0.688100	0.430303
2	0.688200	0.430575
2	0.688300	0.430844
2	0.688400	0.431119
2	0.688500	0.431402
2	0.688600	0.431686
2	0.688700	0.431966
2	0.688800	0.432249
2	0.688900	0.432535
2	0.689000	0.432820
2	0.689100	0.433106
2	0.689200	0.433392
2	0.689300	0.433674
2	0.689400	0.433958
2	0.689500	0.434244
2	0.689600	0.434530
2	0.689700	0.434812
2	0.689800	0.435091
2	0.689900	0.435368
2	0.690000	0.435643
2	0.690100	0.435912
2	0.690200	0.436175
2	0.690300	0.436440
2	0.690400	0.436709
2	0.690500	0.436986
2	0.690600	0.437258
2	0.690700	0.437523
2	0.690800	0.437789
2	0.690900	0.438057
2	0.691000	0.438325
2	0.691100	0.438591
2	0.691200	0.438858
2	0.691300	0.439126
2	0.691400	0.439393
2	0.691500	0.439660
2	0.691600	0.439932
2	0.691700	0.440205
2	0.691800	0.440478
2	0.691900	0.440752
2	0.692000	0.441027
2	0.692100	0.441305
2	0.692200	0.441581
2	0.692300	0.441856
2	0.692400	0.442130
2	0.692500	0.442399
2	0.692600	0.442661
2	0.692700	0.442926
2	0.692800	0.443202
2	0.692900	0.443476
2	0.693000	0.443746
2	0.693100	0.444014
2	0.693200	0.444286
2	0.693300	0.444558
2	0.693400	0.444824
2	0.693500	0.445088
2	0.693600	0.445352
2	0.693700	0.445619
2	0.693800	0.445886
2	0.693900	0.446153
2	0.694000	0.446427
2	0.694100	0.446700
2	0.694200	0.446968
2	0.694300	0.447237
2	0.694400	0.447515
2	0.694500	0.447789
2	0.694600	0.448059
2	0.694700	0.448332
2	0.694800	0.448609
2	0.694900	0.448885
2	0.695000	0.449158
2	0.695100	0.449434
2	0.695200	0.449712
2	0.695300	0.449987
2	0.695400	0.450257
2	0.695500	0.450528
2	0.695600	0.450797
2	0.695700	0.451061
2	0.695800	0.451327
2	0.695900	0.451596
2	0.696000	0.451865
2	0.696100	0.452136
2	0.696200	0.452406
2	0.696300	0.452674
2	0.696400	0.452941
2	0.696500	0.453207
2	0.696600	0.453471
2	0.696700	0.453740
2	0.696800	0.454019
2	0.696900	0.454301
2	0.697000	0.454583
2	0.697100	0.454867
2	0.697200	0.455152
2	0.697300	0.455435
2	0.697400	0.455715
2	0.697500	0.456002
2	0.697600	0.456289
2	0.697700	0.456572
2	0.697800	0.456855
2	0.697900	0.457142
2	0.698000	0.457430
2	0.698100	0.457714
2	0.698200	0.457992
2	0.698300	0.458265
2	0.698400	0.458538
2	0.698500	0.458816
2	0.698600	0.459094
2	0.698700	0.459370
2	0.698800	0.459644
2	0.698900	0.459915
2	0.699000	0.460180
2	0.699100	0.460442
2	0.699200	0.460706
2	0.699300	0.460972
2	0.699400	0.461235
2	0.699500	0.461506
2	0.699600	0.461782
2	0.699700	0.462055
2	0.699800	0.462329
2	0.699900	0.462603
2	0.700000	0.462874
2	0.700100	0.463142
2	0.700200	0.463414
2	0.700300	0.463692
2	0.700400	0.463968
2	0.700500	0.464243
2	0.700600	0.464518
2	0.700700	0.464795
2	0.700800	0.465071
2	0.700900	0.465349
2	0.701000	0.465625
2	0.701100	0.465897
2	0.701200	0.466168
2	0.701300	0.466437
2	0.701400	0.466706
2	0.701500	0.466977
2	0.701600	0.467250
2	0.701700	0.467525
2	0.701800	0.467801
2	0.701900	0.468080
2	0.702000	0.468358
2	0.702100	0.468641
2	0.702200	0.468937
2	0.702300	0.469239
2	0.702400	0.469532
2	0.702500	0.469818
2	0.702600	0.470108
2	0.702700	0.470404
2	0.702800	0.470699
2	0.702900	0.470991
2	0.703000	0.471281
2	0.703100	0.471563
2	0.703200	0.471847
2	0.703300	0.472133
2	0.703400	0.472414
2	0.703500	0.472691
2	0.703600	0.472966
2	0.703700	0.473241
2	0.703800	0.473517
2	0.703900	0.473792
2	0.704000	0.474068
2	0.704100	0.474346
2	0.704200	0.474629
2	0.704300	0.474919
2	0.704400	0.475206
2	0.704500	0.475491
2	0.704600	0.475786
2	0.704700	0.476077
2	0.704800	0.476365
2	0.704900	0.476653
2	0.705000	0.476947
2	0.705100	0.477240
2	0.705200	0.477529
2	0.705300	0.477817
2	0.705400	0.478105
2	0.705500	0.478393
2	0.705600	0.478679
2	0.705700	0.478960
2	0.705800	0.479236
2	0.705900	0.479508
2	0.706000	0.479778
2	0.706100	0.480045
2	0.706200	0.480311
2	0.706300	0.480579
2	0.706400	0.480846
2	0.706500	0.481116
2	0.706600	0.481397
2	0.706700	0.481677
2	0.706800	0.481945
2	0.706900	0.482217
2	0.707000	0.482500
2	0.707100	0.482784
2	0.707200	0.483068
2	0.707300	0.483345
2	0.707400	0.483617
2	0.707500	0.483891
2	0.707600	0.484169
2	0.707700	0.484445
2	0.707800	0.484720
2	0.707900	0.484995
2	0.708000	0.485271
2	0.708100	0.485549
2	0.708200	0.485826
2	0.708300	0.486104
2	0.708400	0.486384
2	0.708500	0.486660
2	0.708600	0.486932
2	0.708700	0.487206
2	0.708800	0.487483
2	0.708900	0.487760
2	0.709000	0.488041
2	0.709100	0.488321
2	0.709200	0.488604
2	0.709300	0.488899
2	0.709400	0.489191
2	0.709500	0.489476
2	0.709600	0.489760
2	0.709700	0.490047
2	0.709800	0.490331
2	0.709900	0.490611
2	0.710000	0.490887
2	0.710100	0.491157
2	0.710200	0.491422
2	0.710300	0.491684
2	0.710400	0.491942
2	0.710500	0.492194
2	0.710600	0.492445
2	0.710700	0.492697
2	0.710800	0.492952
2	0.710900	0.493211
2	0.711000	0.493474
2	0.711100	0.493743
2	0.711200	0.494017
2	0.711300	0.494296
2	0.711400	0.494585
2	0.711500	0.494874
2	0.711600	0.495155
2	0.711700	0.495429
2	0.711800	0.495696
2	0.711900	0.495967
2	0.712000	0.496238
2	0.712100	0.496504
2	0.712200	0.496764
2	0.712300	0.497023
2	0.712400	0.497281
2	0.712500	0.497538
2	0.712600	0.497798
2	0.712700	0.498065
2	0.712800	0.498342
2	0.712900	0.498622
2	0.713000	0.498901
2	0.713100	0.499181
2	0.713200	0.499461
2	0.713300	0.499739
2	0.713400	0.500017
2	0.713500	0.500292
2	0.713600	0.500563
2	0.713700	0.500833
2	0.713800	0.501092
2	0.713900	0.501340
2	0.714000	0.501595
2	0.714100	0.501858
2	0.714200	0.502118
2	0.714300	0.502376
2	0.714400	0.502632
2	0.714500	0.502888
2	0.714600	0.503153
2	0.714700	0.503425
2	0.714800	0.503700
2	0.714900	0.503976
2	0.715000	0.504251
2	0.715100	0.504523
2	0.715200	0.504791
2	0.715300	0.505062
2	0.715400	0.505335
2	0.715500	0.505609
2	0.715600	0.505891
2	0.715700	0.506170
2	0.715800	0.506441
2	0.715900	0.506710
2	0.716000	0.506978
2	0.716100	0.507247
2	0.716200	0.507519
2	0.716300	0.507790
2	0.716400	0.508068
2	0.716500	0.508335
2	0.716600	0.508607
2	0.716700	0.508893
2	0.716800	0.509173
2	0.716900	0.509444
2	0.717000	0.509714
2	0.717100	0.509983
2	0.717200	0.510252
2	0.717300	0.510522
2	0.717400	0.510791
2	0.717500	0.511064
2	0.717600	0.511338
2	0.717700	0.511608
2	0.717800	0.511879
2	0.717900	0.512151
2	0.718000	0.512419
2	0.718100	0.512682
2	0.718200	0.512954
2	0.718300	0.513230
2	0.718400	0.513507
2	0.718500	0.513787
2	0.718600	0.514065
2	0.718700	0.514343
2	0.718800	0.514623
2	0.718900	0.514901
2	0.719000	0.515184
2	0.719100	0.515465
2	0.719200	0.515743
2	0.719300	0.516018
2	0.719400	0.516292
2	0.719500	0.516574
2	0.719600	0.516862
2	0.719700	0.517148
2	0.719800	0.517430
2	0.719900	0.517712
2	0.720000	0.517992
2	0.720100	0.518268
2	0.720200	0.518542
2	0.720300	0.518816
2	0.720400	0.519094
2	0.720500	0.519372
2	0.720600	0.519648
2	0.720700	0.519922
2	0.720800	0.520198
2	0.720900	0.520475
2	0.721000	0.520752
2	0.721100	0.521035
2	0.721200	0.521318
2	0.721300	0.521596
2	0.721400	0.521881
2	0.721500	0.522167
2	0.721600	0.522451
2	0.721700	0.522743
2	0.721800	0.523036
2	0.721900	0.523328
2	0.722000	0.523616
2	0.722100	0.523906
2	0.722200	0.524199
2	0.722300	0.524492
2	0.722400	0.524782
2	0.722500	0.525072
2	0.722600	0.525359
2	0.722700	0.525642
2	0.722800	0.525927
2	0.722900	0.526205
2	0.723000	0.526485
2	0.723100	0.526767
2	0.723200	0.527044
2	0.723300	0.527315
2	0.723400	0.527586
2	0.723500	0.527861
2	0.723600	0.528132
2	0.723700	0.528399
2	0.723800	0.528665
2	0.723900	0.528934
2	0.724000	0.529205
2	0.724100	0.529466
2	0.724200	0.529719
2	0.724300	0.529973
2	0.724400	0.530230
2	0.724500	0.530496
2	0.724600	0.530765
2	0.724700	0.531032
2	0.724800	0.531298
2	0.724900	0.531563
2	0.725000	0.531825
2	0.725100	0.532086
2	0.725200	0.532352
2	0.725300	0.532619
2	0.725400	0.532887
2	0.725500	0.533152
2	0.725600	0.533417
2	0.725700	0.533685
2	0.725800	0.533956
2	0.725900	0.534230
2	0.726000	0.534498
2	0.726100	0.534766
2	0.726200	0.535035
2	0.726300	0.535302
2	0.726400	0.535567
2	0.726500	0.535825
2	0.726600	0.536081
2	0.726700	0.536337
2	0.726800	0.536600
2	0.726900	0.536870
2	0.727000	0.537138
2	0.727100	0.537402
2	0.727200	0.537662
2	0.727300	0.537922
2	0.727400	0.538184
2	0.727500	0.538444
2	0.727600	0.538702
2	0.727700	0.538965
2	0.727800	0.539242
2	0.727900	0.539521
2	0.728000	0.539797
2	0.728100	0.540071
2	0.728200	0.540345
2	0.728300	0.540618
2	0.728400	0.540891
2	0.728500	0.541155
2	0.728600	0.541408
2	0.728700	0.541677
2	0.728800	0.541956
2	0.728900	0.542227
2	0.729000	0.542487
2	0.729100	0.542743
2	0.729200	0.542999
2	0.729300	0.543257
2	0.729400	0.543524
2	0.729500	0.543789
2	0.729600	0.544051
2	0.729700	0.544311
2	0.729800	0.544569
2	0.729900	0.544828
2	0.730000	0.545089
2	0.730100	0.545350
2	0.730200	0.545606
2	0.730300	0.545857
2	0.730400	0.546107
2	0.730500	0.546370
2	0.730600	0.546638
2	0.730700	0.546908
2	0.730800	0.547181
2	0.730900	0.547455
2	0.731000	0.547724
2	0.731100	0.547990
2	0.731200	0.548256
2	0.731300	0.548520
2	0.731400	0.548776
2	0.731500	0.549032
2	0.731600	0.549296
2	0.731700	0.549559
2	0.731800	0.549819
2	0.731900	0.550076
2	0.732000	0.550336
2	0.732100	0.550597
2	0.732200	0.550859
2	0.732300	0.551113
2	0.732400	0.551362
2	0.732500	0.551611
2	0.732600	0.551859
2	0.732700	0.552114
2	0.732800	0.552364
2	0.732900	0.552607
2	0.733000	0.552851
2	0.733100	0.553102
2	0.733200	0.553353
2	0.733300	0.553604
2	0.733400	0.553864
2	0.733500	0.554143
2	0.733600	0.554425
2	0.733700	0.554699
2	0.733800	0.554971
2	0.733900	0.555252
2	0.734000	0.555531
2	0.734100	0.555803
2	0.734200	0.556071
2	0.734300	0.556343
2	0.734400	0.556613
2	0.734500	0.556874
2	0.734600	0.557135
2	0.734700	0.557397
2	0.734800	0.557664
2	0.734900	0.557937
2	0.735000	0.558205
2	0.735100	0.558469
2	0.735200	0.558729
2	0.735300	0.558984
2	0.735400	0.559228
2	0.735500	0.559471
2	0.735600	0.559718
2	0.735700	0.559968
2	0.735800	0.560216
2	0.735900	0.560464
2	0.736000	0.560714
2	0.736100	0.560967
2	0.736200	0.561224
2	0.736300	0.561493
2	0.736400	0.561759
2	0.736500	0.562018
2	0.736600	0.562278
2	0.736700	0.562539
2	0.736800	0.562802
2	0.736900	0.563069
2	0.737000	0.563333
2	0.737100	0.563588
2	0.737200	0.563834
2	0.737300	0.564077
2	0.737400	0.564318
2	0.737500	0.564556
2	0.737600	0.564794
2	0.737700	0.565039
2	0.737800	0.565296
2	0.737900	0.565568
2	0.738000	0.565830
2	0.738100	0.566081
2	0.738200	0.566333
2	0.738300	0.566586
2	0.738400	0.566841
2	0.738500	0.567094
2	0.738600	0.567341
2	0.738700	0.567590
2	0.738800	0.567843
2	0.738900	0.568096
2	0.739000	0.568343
2	0.739100	0.568598
2	0.739200	0.568861
2	0.739300	0.569126
2	0.739400	0.569397
2	0.739500	0.569669
2	0.739600	0.569934
2	0.739700	0.570191
2	0.739800	0.570445
2	0.739900	0.570700
2	0.740000	0.570956
2	0.740100	0.571204
2	0.740200	0.571444
2	0.740300	0.571677
2	0.740400	0.571904
2	0.740500	0.572128
2	0.740600	0.572350
2	0.740700	0.572572
2	0.740800	0.572795
2	0.740900	0.573024
2	0.741000	0.573268
2	0.741100	0.573540
2	0.741200	0.573816
2	0.741300	0.574080
2	0.741400	0.574346
2	0.741500	0.574607
2	0.741600	0.574862
2	0.741700	0.575119
2	0.741800	0.575373
2	0.741900	0.575620
2	0.742000	0.575861
2	0.742100	0.576103
2	0.742200	0.576347
2	0.742300	0.576583
2	0.742400	0.576814
2	0.742500	0.577047
2	0.742600	0.577289
2	0.742700	0.577530
2	0.742800	0.577772
2	0.742900	0.578022
2	0.743000	0.578276
2	0.743100	0.578536
2	0.743200	0.578805
2	0.743300	0.579077
2	0.743400	0.579346
2	0.743500	0.579612
2	0.743600	0.579874
2	0.743700	0.580134
2	0.743800	0.580388
2	0.743900	0.580644
2	0.744000	0.580897
2	0.744100	0.581149
2	0.744200	0.581399
2	0.744300	0.581644
2	0.744400	0.581883
2	0.744500	0.582115
2	0.744600	0.582354
2	0.744700	0.582602
2	0.744800	0.582857
2	0.744900	0.583115
2	0.745000	0.583372
2	0.745100	0.583626
2	0.745200	0.583879
2	0.745300	0.584136
2	0.745400	0.584395
2	0.745500	0.584649
2	0.745600	0.584891
2	0.745700	0.585126
2	0.745800	0.585378
2	0.745900	0.585639
2	0.746000	0.585894
2	0.746100	0.586142
2	0.746200	0.586387
2	0.746300	0.586632
2	0.746400	0.586871
2	0.746500	0.587113
2	0.746600	0.587357
2	0.746700	0.587598
2	0.746800	0.587849
2	0.746900	0.588115
2	0.747000	0.588375
2	0.747100	0.588626
2	0.747200	0.588870
2	0.747300	0.589112
2	0.747400	0.589360
2	0.747500	0.589610
2	0.747600	0.589858
2	0.747700	0.590097
2	0.747800	0.590326
2	0.747900	0.590561
2	0.748000	0.590798
2	0.748100	0.591037
2	0.748200	0.591277
2	0.748300	0.591520
2	0.748400	0.591766
2	0.748500	0.592011
2	0.748600	0.592255
2	0.748700	0.592491
2	0.748800	0.592718
2	0.748900	0.592955
2	0.749000	0.593207
2	0.749100	0.593456
2	0.749200	0.593704
2	0.749300	0.593952
2	0.749400	0.594202
2	0.749500	0.594453
2	0.749600	0.594706
2	0.749700	0.594961
2	0.749800	0.595216
2	0.749900	0.595466
2	0.750000	0.595714
2	0.750100	0.595969
2	0.750200	0.596228
2	0.750300	0.596483
2	0.750400	0.596731
2	0.750500	0.596991
2	0.750600	0.597259
2	0.750700	0.597528
2	0.750800	0.597792
2	0.750900	0.598052
2	0.751000	0.598315
2	0.751100	0.598580
2	0.751200	0.598847
2	0.751300	0.599107
2	0.751400	0.599360
2	0.751500	0.599606
2	0.751600	0.599850
2	0.751700	0.600101
2	0.751800	0.600354
2	0.751900	0.600610
2	0.752000	0.600861
2	0.752100	0.601113
2	0.752200	0.601361
2	0.752300	0.601605
2	0.752400	0.601850
2	0.752500	0.602093
2	0.752600	0.602334
2	0.752700	0.602574
2	0.752800	0.602814
2	0.752900	0.603056
2	0.753000	0.603300
2	0.753100	0.603544
2	0.753200	0.603787
2	0.753300	0.604035
2	0.753400	0.604284
2	0.753500	0.604532
2	0.753600	0.604792
2	0.753700	0.605052
2	0.753800	0.605301
2	0.753900	0.605544
2	0.754000	0.605786
2	0.754100	0.606031
2	0.754200	0.606275
2	0.754300	0.606524
2	0.754400	0.606775
2	0.754500	0.607031
2	0.754600	0.607287
2	0.754700	0.607536
2	0.754800	0.607792
2	0.754900	0.608059
2	0.755000	0.608321
2	0.755100	0.608577
2	0.755200	0.608829
2	0.755300	0.609078
2	0.755400	0.609327
2	0.755500	0.609573
2	0.755600	0.609815
2	0.755700	0.610050
2	0.755800	0.610290
2	0.755900	0.610538
2	0.756000	0.610790
2	0.756100	0.611045
2	0.756200	0.611306
2	0.756300	0.611565
2	0.756400	0.611816
2	0.756500	0.612055
2	0.756600	0.612291
2	0.756700	0.612540
2	0.756800	0.612787
2	0.756900	0.613034
2	0.757000	0.613283
2	0.757100	0.613540
2	0.757200	0.613799
2	0.757300	0.614058
2	0.757400	0.614321
2	0.757500	0.614581
2	0.757600	0.614836
2	0.757700	0.615089
2	0.757800	0.615346
2	0.757900	0.615601
2	0.758000	0.615855
2	0.758100	0.616104
2	0.758200	0.616348
2	0.758300	0.616594
2	0.758400	0.616845
2	0.758500	0.617092
2	0.758600	0.617341
2	0.758700	0.617591
2	0.758800	0.617841
2	0.758900	0.618092
2	0.759000	0.618347
2	0.759100	0.618605
2	0.759200	0.618860
2	0.759300	0.619110
2	0.759400	0.619356
2	0.759500	0.619592
2	0.759600	0.619825
2	0.759700	0.620069
2	0.759800	0.620316
2	0.759900	0.620559
2	0.760000	0.620800
2	0.760100	0.621053
2	0.760200	0.621312
2	0.760300	0.621575
2	0.760400	0.621833
2	0.760500	0.622090
2	0.760600	0.622346
2	0.760700	0.622600
2	0.760800	0.622851
2	0.760900	0.623099
2	0.761000	0.623346
2	0.761100	0.623594
2	0.761200	0.623838
2	0.761300	0.624082
2	0.761400	0.624333
2	0.761500	0.624583
2	0.761600	0.624840
2	0.761700	0.625107
2	0.761800	0.625368
2	0.761900	0.625621
2	0.762000	0.625869
2	0.762100	0.626112
2	0.762200	0.626350
2	0.762300	0.626586
2	0.762400	0.626820
2	0.762500	0.627053
2	0.762600	0.627285
2	0.762700	0.627523
2	0.762800	0.627763
2	0.762900	0.627991
2	0.763000	0.628224
2	0.763100	0.628475
2	0.763200	0.628734
2	0.763300	0.628987
2	0.763400	0.629238
2	0.763500	0.629489
2	0.763600	0.629737
2	0.763700	0.629977
2	0.763800	0.630221
2	0.763900	0.630476
2	0.764000	0.630735
2	0.764100	0.630994
2	0.764200	0.631250
2	0.764300	0.631501
2	0.764400	0.631751
2	0.764500	0.632006
2	0.764600	0.632275
2	0.764700	0.632545
2	0.764800	0.632806
2	0.764900	0.633069
2	0.765000	0.633332
2	0.765100	0.633590
2	0.765200	0.633846
2	0.765300	0.634102
2	0.765400	0.634347
2	0.765500	0.634581
2	0.765600	0.634813
2	0.765700	0.635042
2	0.765800	0.635272
2	0.765900	0.635506
2	0.766000	0.635744
2	0.766100	0.635991
2	0.766200	0.636241
2	0.766300	0.636488
2	0.766400	0.636739
2	0.766500	0.636994
2	0.766600	0.637246
2	0.766700	0.637494
2	0.766800	0.637736
2	0.766900	0.637974
2	0.767000	0.638212
2	0.767100	0.638445
2	0.767200	0.638677
2	0.767300	0.638912
2	0.767400	0.639151
2	0.767500	0.639394
2	0.767600	0.639636
2	0.767700	0.639873
2	0.767800	0.640130
2	0.767900	0.640389
2	0.768000	0.640637
2	0.768100	0.640886
2	0.768200	0.641139
2	0.768300	0.641396
2	0.768400	0.641646
2	0.768500	0.641880
2	0.768600	0.642109
2	0.768700	0.642338
2	0.768800	0.642561
2	0.768900	0.642779
2	0.769000	0.642994
2	0.769100	0.643209
2	0.769200	0.643425
2	0.769300	0.643644
2	0.769400	0.643875
2	0.769500	0.644122
2	0.769600	0.644382
2	0.769700	0.644638
2	0.769800	0.644886
2	0.769900	0.645137
2	0.770000	0.645392
2	0.770100	0.645645
2	0.770200	0.645895
2	0.770300	0.646143
2	0.770400	0.646387
2	0.770500	0.646627
2	0.770600	0.646867
2	0.770700	0.647106
2	0.770800	0.647346
2	0.770900	0.647590
2	0.771000	0.647836
2	0.771100	0.648089
2	0.771200	0.648346
2	0.771300	0.648603
2	0.771400	0.648855
2	0.771500	0.649101
2	0.771600	0.649340
2	0.771700	0.649573
2	0.771800	0.649805
2	0.771900	0.650028
2	0.772000	0.650249
2	0.772100	0.650485
2	0.772200	0.650730
2	0.772300	0.650973
2	0.772400	0.651205
2	0.772500	0.651424
2	0.772600	0.651644
2	0.772700	0.651873
2	0.772800	0.652097
2	0.772900	0.652324
2	0.773000	0.652572
2	0.773100	0.652835
2	0.773200	0.653098
2	0.773300	0.653360
2	0.773400	0.653620
2	0.773500	0.653880
2	0.773600	0.654137
2	0.773700	0.654389
2	0.773800	0.654629
2	0.773900	0.654858
2	0.774000	0.655080
2	0.774100	0.655299
2	0.774200	0.655512
2	0.774300	0.655723
2	0.774400	0.655936
2	0.774500	0.656149
2	0.774600	0.656367
2	0.774700	0.656592
2	0.774800	0.656814
2	0.774900	0.657042
2	0.775000	0.657281
2	0.775100	0.657529
2	0.775200	0.657780
2	0.775300	0.658032
2	0.775400	0.658286
2	0.775500	0.658544
2	0.775600	0.658799
2	0.775700	0.659055
2	0.775800	0.659311
2	0.775900	0.659571
2	0.776000	0.659825
2	0.776100	0.660076
2	0.776200	0.660320
2	0.776300	0.660560
2	0.776400	0.660803
2	0.776500	0.661054
2	0.776600	0.661299
2	0.776700	0.661525
2	0.776800	0.661742
2	0.776900	0.661969
2	0.777000	0.662203
2	0.777100	0.662443
2	0.777200	0.662693
2	0.777300	0.662953
2	0.777400	0.663217
2	0.777500	0.663481
2	0.777600	0.663742
2	0.777700	0.663998
2	0.777800	0.664250
2	0.777900	0.664504
2	0.778000	0.664762
2	0.778100	0.665017
2	0.778200	0.665268
2	0.778300	0.665523
2	0.778400	0.665779
2	0.778500	0.666037
2	0.778600	0.666296
2	0.778700	0.666554
2	0.778800	0.666816
