order	delta_t	error
4	0.303000	0.054787
4	0.303100	0.054822
4	0.303200	0.054856
4	0.303300	0.054891
4	0.303400	0.054927
4	0.303500	0.054961
4	0.303600	0.054995
4	0.303700	0.055030
4	0.303800	0.055066
4	0.303900	0.055103
4	0.304000	0.055139
4	0.304100	0.055175
4	0.304200	0.055211
4	0.304300	0.055248
4	0.304400	0.055285
4	0.304500	0.055321
4	0.304600	0.055358
4	0.304700	0.055394
4	0.304800	0.055431
4	0.304900	0.055467
4	0.305000	0.055504
4	0.305100	0.055540
4	0.305200	0.055576
4	0.305300	0.055612
4	0.305400	0.055647
4	0.305500	0.055683
4	0.305600	0.055720
4	0.305700	0.055757
4	0.305800	0.055794
4	0.305900	0.055830
4	0.306000	0.055865
4	0.306100	0.055901
4	0.306200	0.055937
4	0.306300	0.055972
4	0.306400	0.056006
4	0.306500	0.056041
4	0.306600	0.056076
4	0.306700	0.056111
4	0.306800	0.056146
4	0.306900	0.056181
4	0.307000	0.056216
4	0.307100	0.056251
4	0.307200	0.056286
4	0.307300	0.056322
4	0.307400	0.056358
4	0.307500	0.056395
4	0.307600	0.056432
4	0.307700	0.056468
4	0.307800	0.056502
4	0.307900	0.056535
4	0.308000	0.056568
4	0.308100	0.056601
4	0.308200	0.056634
4	0.308300	0.056666
4	0.308400	0.056697
4	0.308500	0.056727
4	0.308600	0.056757
4	0.308700	0.056787
4	0.308800	0.056817
4	0.308900	0.056848
4	0.309000	0.056881
4	0.309100	0.056913
4	0.309200	0.056944
4	0.309300	0.056974
4	0.309400	0.057005
4	0.309500	0.057036
4	0.309600	0.057068
4	0.309700	0.057101
4	0.309800	0.057133
4	0.309900	0.057165
4	0.310000	0.057197
4	0.310100	0.057231
4	0.310200	0.057266
4	0.310300	0.057302
4	0.310400	0.057338
4	0.310500	0.057373
4	0.310600	0.057408
4	0.310700	0.057444
4	0.310800	0.057479
4	0.310900	0.057512
4	0.311000	0.057544
4	0.311100	0.057577
4	0.311200	0.057610
4	0.311300	0.057644
4	0.311400	0.057679
4	0.311500	0.057716
4	0.311600	0.057752
4	0.311700	0.057789
4	0.311800	0.057824
4	0.311900	0.057859
4	0.312000	0.057893
4	0.312100	0.057927
4	0.312200	0.057963
4	0.312300	0.057999
4	0.312400	0.058036
4	0.312500	0.058073
4	0.312600	0.058108
4	0.312700	0.058144
4	0.312800	0.058179
4	0.312900	0.058214
4	0.313000	0.058247
4	0.313100	0.058283
4	0.313200	0.058320
4	0.313300	0.058358
4	0.313400	0.058396
4	0.313500	0.058434
4	0.313600	0.058471
4	0.313700	0.058508
4	0.313800	0.058545
4	0.313900	0.058583
4	0.314000	0.058623
4	0.314100	0.058662
4	0.314200	0.058700
4	0.314300	0.058737
4	0.314400	0.058772
4	0.314500	0.058807
4	0.314600	0.058843
4	0.314700	0.058879
4	0.314800	0.058914
4	0.314900	0.058947
4	0.315000	0.058981
4	0.315100	0.059013
4	0.315200	0.059046
4	0.315300	0.059079
4	0.315400	0.059112
4	0.315500	0.059147
4	0.315600	0.059182
4	0.315700	0.059218
4	0.315800	0.059255
4	0.315900	0.059291
4	0.316000	0.059327
4	0.316100	0.059364
4	0.316200	0.059401
4	0.316300	0.059438
4	0.316400	0.059475
4	0.316500	0.059513
4	0.316600	0.059551
4	0.316700	0.059587
4	0.316800	0.059623
4	0.316900	0.059659
4	0.317000	0.059695
4	0.317100	0.059730
4	0.317200	0.059766
4	0.317300	0.059802
4	0.317400	0.059837
4	0.317500	0.059873
4	0.317600	0.059911
4	0.317700	0.059948
4	0.317800	0.059986
4	0.317900	0.060023
4	0.318000	0.060060
4	0.318100	0.060097
4	0.318200	0.060134
4	0.318300	0.060171
4	0.318400	0.060207
4	0.318500	0.060244
4	0.318600	0.060279
4	0.318700	0.060315
4	0.318800	0.060351
4	0.318900	0.060387
4	0.319000	0.060423
4	0.319100	0.060459
4	0.319200	0.060495
4	0.319300	0.060532
4	0.319400	0.060571
4	0.319500	0.060609
4	0.319600	0.060648
4	0.319700	0.060687
4	0.319800	0.060726
4	0.319900	0.060765
4	0.320000	0.060804
4	0.320100	0.060842
4	0.320200	0.060879
4	0.320300	0.060916
4	0.320400	0.060952
4	0.320500	0.060990
4	0.320600	0.061029
4	0.320700	0.061068
4	0.320800	0.061107
4	0.320900	0.061146
4	0.321000	0.061186
4	0.321100	0.061228
4	0.321200	0.061270
4	0.321300	0.061314
4	0.321400	0.061358
4	0.321500	0.061403
4	0.321600	0.061447
4	0.321700	0.061490
4	0.321800	0.061532
4	0.321900	0.061572
4	0.322000	0.061612
4	0.322100	0.061653
4	0.322200	0.061694
4	0.322300	0.061737
4	0.322400	0.061780
4	0.322500	0.061822
4	0.322600	0.061863
4	0.322700	0.061904
4	0.322800	0.061945
4	0.322900	0.061986
4	0.323000	0.062027
4	0.323100	0.062069
4	0.323200	0.062110
4	0.323300	0.062150
4	0.323400	0.062190
4	0.323500	0.062230
4	0.323600	0.062273
4	0.323700	0.062316
4	0.323800	0.062361
4	0.323900	0.062406
4	0.324000	0.062449
4	0.324100	0.062492
4	0.324200	0.062535
4	0.324300	0.062577
4	0.324400	0.062620
4	0.324500	0.062662
4	0.324600	0.062706
4	0.324700	0.062749
4	0.324800	0.062791
4	0.324900	0.062832
4	0.325000	0.062872
4	0.325100	0.062911
4	0.325200	0.062949
4	0.325300	0.062987
4	0.325400	0.063026
4	0.325500	0.063066
4	0.325600	0.063106
4	0.325700	0.063147
4	0.325800	0.063188
4	0.325900	0.063229
4	0.326000	0.063268
4	0.326100	0.063306
4	0.326200	0.063344
4	0.326300	0.063382
4	0.326400	0.063422
4	0.326500	0.063463
4	0.326600	0.063506
4	0.326700	0.063549
4	0.326800	0.063590
4	0.326900	0.063630
4	0.327000	0.063669
4	0.327100	0.063708
4	0.327200	0.063748
4	0.327300	0.063789
4	0.327400	0.063832
4	0.327500	0.063876
4	0.327600	0.063919
4	0.327700	0.063961
4	0.327800	0.064002
4	0.327900	0.064043
4	0.328000	0.064085
4	0.328100	0.064128
4	0.328200	0.064172
4	0.328300	0.064215
4	0.328400	0.064258
4	0.328500	0.064301
4	0.328600	0.064344
4	0.328700	0.064386
4	0.328800	0.064429
4	0.328900	0.064471
4	0.329000	0.064512
4	0.329100	0.064552
4	0.329200	0.064590
4	0.329300	0.064629
4	0.329400	0.064667
4	0.329500	0.064706
4	0.329600	0.064745
4	0.329700	0.064783
4	0.329800	0.064823
4	0.329900	0.064863
4	0.330000	0.064902
4	0.330100	0.064941
4	0.330200	0.064980
4	0.330300	0.065020
4	0.330400	0.065061
4	0.330500	0.065101
4	0.330600	0.065141
4	0.330700	0.065180
4	0.330800	0.065222
4	0.330900	0.065263
4	0.331000	0.065303
4	0.331100	0.065343
4	0.331200	0.065382
4	0.331300	0.065420
4	0.331400	0.065458
4	0.331500	0.065494
4	0.331600	0.065531
4	0.331700	0.065569
4	0.331800	0.065606
4	0.331900	0.065642
4	0.332000	0.065678
4	0.332100	0.065714
4	0.332200	0.065751
4	0.332300	0.065789
4	0.332400	0.065826
4	0.332500	0.065864
4	0.332600	0.065902
4	0.332700	0.065940
4	0.332800	0.065980
4	0.332900	0.066019
4	0.333000	0.066057
4	0.333100	0.066094
4	0.333200	0.066130
4	0.333300	0.066166
4	0.333400	0.066203
4	0.333500	0.066240
4	0.333600	0.066279
4	0.333700	0.066319
4	0.333800	0.066361
4	0.333900	0.066403
4	0.334000	0.066446
4	0.334100	0.066489
4	0.334200	0.066532
4	0.334300	0.066575
4	0.334400	0.066618
4	0.334500	0.066661
4	0.334600	0.066703
4	0.334700	0.066744
4	0.334800	0.066784
4	0.334900	0.066825
4	0.335000	0.066865
4	0.335100	0.066904
4	0.335200	0.066944
4	0.335300	0.066984
4	0.335400	0.067025
4	0.335500	0.067068
4	0.335600	0.067110
4	0.335700	0.067153
4	0.335800	0.067196
4	0.335900	0.067240
4	0.336000	0.067283
4	0.336100	0.067325
4	0.336200	0.067366
4	0.336300	0.067408
4	0.336400	0.067452
4	0.336500	0.067496
4	0.336600	0.067539
4	0.336700	0.067583
4	0.336800	0.067627
4	0.336900	0.067670
4	0.337000	0.067713
4	0.337100	0.067756
4	0.337200	0.067798
4	0.337300	0.067840
4	0.337400	0.067882
4	0.337500	0.067924
4	0.337600	0.067965
4	0.337700	0.068008
4	0.337800	0.068051
4	0.337900	0.068093
4	0.338000	0.068134
4	0.338100	0.068176
4	0.338200	0.068216
4	0.338300	0.068257
4	0.338400	0.068297
4	0.338500	0.068339
4	0.338600	0.068381
4	0.338700	0.068425
4	0.338800	0.068469
4	0.338900	0.068514
4	0.339000	0.068560
4	0.339100	0.068604
4	0.339200	0.068649
4	0.339300	0.068693
4	0.339400	0.068737
4	0.339500	0.068780
4	0.339600	0.068824
4	0.339700	0.068868
4	0.339800	0.068914
4	0.339900	0.068959
4	0.340000	0.069005
4	0.340100	0.069049
4	0.340200	0.069091
4	0.340300	0.069131
4	0.340400	0.069170
4	0.340500	0.069210
4	0.340600	0.069252
4	0.340700	0.069295
4	0.340800	0.069338
4	0.340900	0.069380
4	0.341000	0.069422
4	0.341100	0.069462
4	0.341200	0.069501
4	0.341300	0.069540
4	0.341400	0.069582
4	0.341500	0.069625
4	0.341600	0.069668
4	0.341700	0.069711
4	0.341800	0.069754
4	0.341900	0.069797
4	0.342000	0.069840
4	0.342100	0.069882
4	0.342200	0.069924
4	0.342300	0.069966
4	0.342400	0.070007
4	0.342500	0.070048
4	0.342600	0.070089
4	0.342700	0.070131
4	0.342800	0.070173
4	0.342900	0.070216
4	0.343000	0.070259
4	0.343100	0.070300
4	0.343200	0.070341
4	0.343300	0.070382
4	0.343400	0.070424
4	0.343500	0.070465
4	0.343600	0.070507
4	0.343700	0.070548
4	0.343800	0.070589
4	0.343900	0.070631
4	0.344000	0.070676
4	0.344100	0.070721
4	0.344200	0.070764
4	0.344300	0.070807
4	0.344400	0.070849
4	0.344500	0.070891
4	0.344600	0.070933
4	0.344700	0.070974
4	0.344800	0.071014
4	0.344900	0.071054
4	0.345000	0.071097
4	0.345100	0.071139
4	0.345200	0.071180
4	0.345300	0.071221
4	0.345400	0.071262
4	0.345500	0.071303
4	0.345600	0.071345
4	0.345700	0.071387
4	0.345800	0.071431
4	0.345900	0.071476
4	0.346000	0.071522
4	0.346100	0.071568
4	0.346200	0.071615
4	0.346300	0.071662
4	0.346400	0.071708
4	0.346500	0.071754
4	0.346600	0.071800
4	0.346700	0.071846
4	0.346800	0.071891
4	0.346900	0.071935
4	0.347000	0.071977
4	0.347100	0.072020
4	0.347200	0.072064
4	0.347300	0.072108
4	0.347400	0.072151
4	0.347500	0.072194
4	0.347600	0.072237
4	0.347700	0.072282
4	0.347800	0.072328
4	0.347900	0.072374
4	0.348000	0.072420
4	0.348100	0.072465
4	0.348200	0.072508
4	0.348300	0.072552
4	0.348400	0.072595
4	0.348500	0.072637
4	0.348600	0.072677
4	0.348700	0.072717
4	0.348800	0.072758
4	0.348900	0.072799
4	0.349000	0.072841
4	0.349100	0.072884
4	0.349200	0.072926
4	0.349300	0.072967
4	0.349400	0.073009
4	0.349500	0.073052
4	0.349600	0.073095
4	0.349700	0.073140
4	0.349800	0.073183
4	0.349900	0.073226
4	0.350000	0.073268
4	0.350100	0.073310
4	0.350200	0.073350
4	0.350300	0.073390
4	0.350400	0.073430
4	0.350500	0.073469
4	0.350600	0.073507
4	0.350700	0.073545
4	0.350800	0.073584
4	0.350900	0.073626
4	0.351000	0.073667
4	0.351100	0.073706
4	0.351200	0.073745
4	0.351300	0.073784
4	0.351400	0.073823
4	0.351500	0.073861
4	0.351600	0.073900
4	0.351700	0.073939
4	0.351800	0.073979
4	0.351900	0.074020
4	0.352000	0.074061
4	0.352100	0.074102
4	0.352200	0.074144
4	0.352300	0.074186
4	0.352400	0.074228
4	0.352500	0.074270
4	0.352600	0.074312
4	0.352700	0.074353
4	0.352800	0.074394
4	0.352900	0.074436
4	0.353000	0.074480
4	0.353100	0.074524
4	0.353200	0.074567
4	0.353300	0.074609
4	0.353400	0.074651
4	0.353500	0.074692
4	0.353600	0.074732
4	0.353700	0.074771
4	0.353800	0.074810
4	0.353900	0.074850
4	0.354000	0.074891
4	0.354100	0.074933
4	0.354200	0.074973
4	0.354300	0.075012
4	0.354400	0.075050
4	0.354500	0.075088
4	0.354600	0.075124
4	0.354700	0.075162
4	0.354800	0.075201
4	0.354900	0.075241
4	0.355000	0.075281
4	0.355100	0.075320
4	0.355200	0.075359
4	0.355300	0.075399
4	0.355400	0.075437
4	0.355500	0.075475
4	0.355600	0.075514
4	0.355700	0.075554
4	0.355800	0.075593
4	0.355900	0.075631
4	0.356000	0.075668
4	0.356100	0.075706
4	0.356200	0.075743
4	0.356300	0.075780
4	0.356400	0.075816
4	0.356500	0.075852
4	0.356600	0.075889
4	0.356700	0.075925
4	0.356800	0.075960
4	0.356900	0.075994
4	0.357000	0.076028
4	0.357100	0.076062
4	0.357200	0.076095
4	0.357300	0.076129
4	0.357400	0.076165
4	0.357500	0.076201
4	0.357600	0.076237
4	0.357700	0.076274
4	0.357800	0.076312
4	0.357900	0.076349
4	0.358000	0.076387
4	0.358100	0.076426
4	0.358200	0.076465
4	0.358300	0.076505
4	0.358400	0.076544
4	0.358500	0.076582
4	0.358600	0.076620
4	0.358700	0.076658
4	0.358800	0.076697
4	0.358900	0.076737
4	0.359000	0.076777
4	0.359100	0.076817
4	0.359200	0.076856
4	0.359300	0.076895
4	0.359400	0.076934
4	0.359500	0.076971
4	0.359600	0.077007
4	0.359700	0.077042
4	0.359800	0.077079
4	0.359900	0.077116
4	0.360000	0.077155
4	0.360100	0.077194
4	0.360200	0.077234
4	0.360300	0.077274
4	0.360400	0.077314
4	0.360500	0.077355
4	0.360600	0.077398
4	0.360700	0.077441
4	0.360800	0.077484
4	0.360900	0.077527
4	0.361000	0.077567
4	0.361100	0.077607
4	0.361200	0.077646
4	0.361300	0.077686
4	0.361400	0.077725
4	0.361500	0.077765
4	0.361600	0.077802
4	0.361700	0.077838
4	0.361800	0.077876
4	0.361900	0.077915
4	0.362000	0.077956
4	0.362100	0.077997
4	0.362200	0.078038
4	0.362300	0.078080
4	0.362400	0.078124
4	0.362500	0.078168
4	0.362600	0.078213
4	0.362700	0.078258
4	0.362800	0.078302
4	0.362900	0.078346
4	0.363000	0.078389
4	0.363100	0.078431
4	0.363200	0.078472
4	0.363300	0.078513
4	0.363400	0.078554
4	0.363500	0.078596
4	0.363600	0.078638
4	0.363700	0.078680
4	0.363800	0.078721
4	0.363900	0.078762
4	0.364000	0.078802
4	0.364100	0.078845
4	0.364200	0.078892
4	0.364300	0.078938
4	0.364400	0.078982
4	0.364500	0.079025
4	0.364600	0.079068
4	0.364700	0.079110
4	0.364800	0.079151
4	0.364900	0.079192
4	0.365000	0.079233
4	0.365100	0.079275
4	0.365200	0.079317
4	0.365300	0.079360
4	0.365400	0.079400
4	0.365500	0.079442
4	0.365600	0.079485
4	0.365700	0.079528
4	0.365800	0.079570
4	0.365900	0.079611
4	0.366000	0.079653
4	0.366100	0.079697
4	0.366200	0.079740
4	0.366300	0.079784
4	0.366400	0.079827
4	0.366500	0.079871
4	0.366600	0.079915
4	0.366700	0.079959
4	0.366800	0.080002
4	0.366900	0.080044
4	0.367000	0.080085
4	0.367100	0.080126
4	0.367200	0.080168
4	0.367300	0.080210
4	0.367400	0.080252
4	0.367500	0.080294
4	0.367600	0.080335
4	0.367700	0.080377
4	0.367800	0.080417
4	0.367900	0.080458
4	0.368000	0.080499
4	0.368100	0.080541
4	0.368200	0.080583
4	0.368300	0.080623
4	0.368400	0.080663
4	0.368500	0.080703
4	0.368600	0.080743
4	0.368700	0.080782
4	0.368800	0.080822
4	0.368900	0.080863
4	0.369000	0.080904
4	0.369100	0.080946
4	0.369200	0.080987
4	0.369300	0.081028
4	0.369400	0.081068
4	0.369500	0.081107
4	0.369600	0.081147
4	0.369700	0.081187
4	0.369800	0.081228
4	0.369900	0.081269
4	0.370000	0.081310
4	0.370100	0.081351
4	0.370200	0.081391
4	0.370300	0.081432
4	0.370400	0.081473
4	0.370500	0.081513
4	0.370600	0.081552
4	0.370700	0.081592
4	0.370800	0.081631
4	0.370900	0.081669
4	0.371000	0.081707
4	0.371100	0.081744
4	0.371200	0.081782
4	0.371300	0.081819
4	0.371400	0.081858
4	0.371500	0.081896
4	0.371600	0.081934
4	0.371700	0.081972
4	0.371800	0.082010
4	0.371900	0.082050
4	0.372000	0.082089
4	0.372100	0.082128
4	0.372200	0.082168
4	0.372300	0.082207
4	0.372400	0.082248
4	0.372500	0.082289
4	0.372600	0.082332
4	0.372700	0.082375
4	0.372800	0.082417
4	0.372900	0.082461
4	0.373000	0.082504
4	0.373100	0.082549
4	0.373200	0.082594
4	0.373300	0.082640
4	0.373400	0.082685
4	0.373500	0.082730
4	0.373600	0.082775
4	0.373700	0.082818
4	0.373800	0.082860
4	0.373900	0.082902
4	0.374000	0.082944
4	0.374100	0.082986
4	0.374200	0.083027
4	0.374300	0.083069
4	0.374400	0.083112
4	0.374500	0.083155
4	0.374600	0.083198
4	0.374700	0.083242
4	0.374800	0.083286
4	0.374900	0.083328
4	0.375000	0.083368
4	0.375100	0.083407
4	0.375200	0.083447
4	0.375300	0.083487
4	0.375400	0.083528
4	0.375500	0.083569
4	0.375600	0.083610
4	0.375700	0.083653
4	0.375800	0.083697
4	0.375900	0.083741
4	0.376000	0.083786
4	0.376100	0.083831
4	0.376200	0.083876
4	0.376300	0.083920
4	0.376400	0.083962
4	0.376500	0.084002
4	0.376600	0.084043
4	0.376700	0.084083
4	0.376800	0.084122
4	0.376900	0.084159
4	0.377000	0.084196
4	0.377100	0.084232
4	0.377200	0.084268
4	0.377300	0.084304
4	0.377400	0.084343
4	0.377500	0.084382
4	0.377600	0.084421
4	0.377700	0.084462
4	0.377800	0.084504
4	0.377900	0.084547
4	0.378000	0.084591
4	0.378100	0.084634
4	0.378200	0.084676
4	0.378300	0.084719
4	0.378400	0.084762
4	0.378500	0.084803
4	0.378600	0.084845
4	0.378700	0.084887
4	0.378800	0.084927
4	0.378900	0.084968
4	0.379000	0.085008
4	0.379100	0.085049
4	0.379200	0.085090
4	0.379300	0.085132
4	0.379400	0.085174
4	0.379500	0.085216
4	0.379600	0.085258
4	0.379700	0.085299
4	0.379800	0.085341
4	0.379900	0.085384
4	0.380000	0.085426
4	0.380100	0.085471
4	0.380200	0.085516
4	0.380300	0.085561
4	0.380400	0.085605
4	0.380500	0.085648
4	0.380600	0.085690
4	0.380700	0.085732
4	0.380800	0.085773
4	0.380900	0.085816
4	0.381000	0.085859
4	0.381100	0.085904
4	0.381200	0.085949
4	0.381300	0.085991
4	0.381400	0.086033
4	0.381500	0.086076
4	0.381600	0.086121
4	0.381700	0.086165
4	0.381800	0.086209
4	0.381900	0.086252
4	0.382000	0.086295
4	0.382100	0.086337
4	0.382200	0.086379
4	0.382300	0.086420
4	0.382400	0.086461
4	0.382500	0.086502
4	0.382600	0.086541
4	0.382700	0.086582
4	0.382800	0.086623
4	0.382900	0.086663
4	0.383000	0.086703
4	0.383100	0.086743
4	0.383200	0.086784
4	0.383300	0.086826
4	0.383400	0.086868
4	0.383500	0.086908
4	0.383600	0.086948
4	0.383700	0.086988
4	0.383800	0.087027
4	0.383900	0.087067
4	0.384000	0.087107
4	0.384100	0.087147
4	0.384200	0.087188
4	0.384300	0.087230
4	0.384400	0.087271
4	0.384500	0.087312
4	0.384600	0.087353
4	0.384700	0.087394
4	0.384800	0.087435
4	0.384900	0.087476
4	0.385000	0.087516
4	0.385100	0.087556
4	0.385200	0.087597
4	0.385300	0.087637
4	0.385400	0.087678
4	0.385500	0.087718
4	0.385600	0.087759
4	0.385700	0.087801
4	0.385800	0.087843
4	0.385900	0.087885
4	0.386000	0.087927
4	0.386100	0.087969
4	0.386200	0.088009
4	0.386300	0.088049
4	0.386400	0.088088
4	0.386500	0.088127
4	0.386600	0.088166
4	0.386700	0.088208
4	0.386800	0.088249
4	0.386900	0.088289
4	0.387000	0.088329
4	0.387100	0.088369
4	0.387200	0.088409
4	0.387300	0.088450
4	0.387400	0.088491
4	0.387500	0.088533
4	0.387600	0.088576
4	0.387700	0.088619
4	0.387800	0.088662
4	0.387900	0.088705
4	0.388000	0.088749
4	0.388100	0.088792
4	0.388200	0.088833
4	0.388300	0.088873
4	0.388400	0.088915
4	0.388500	0.088958
4	0.388600	0.089000
4	0.388700	0.089044
4	0.388800	0.089087
4	0.388900	0.089131
4	0.389000	0.089174
4	0.389100	0.089219
4	0.389200	0.089265
4	0.389300	0.089312
4	0.389400	0.089358
4	0.389500	0.089401
4	0.389600	0.089442
4	0.389700	0.089483
4	0.389800	0.089525
4	0.389900	0.089566
4	0.390000	0.089609
4	0.390100	0.089653
4	0.390200	0.089696
4	0.390300	0.089741
4	0.390400	0.089786
4	0.390500	0.089831
4	0.390600	0.089877
4	0.390700	0.089924
4	0.390800	0.089973
4	0.390900	0.090022
4	0.391000	0.090069
4	0.391100	0.090116
4	0.391200	0.090163
4	0.391300	0.090211
4	0.391400	0.090257
4	0.391500	0.090303
4	0.391600	0.090349
4	0.391700	0.090396
4	0.391800	0.090444
4	0.391900	0.090494
4	0.392000	0.090544
4	0.392100	0.090593
4	0.392200	0.090641
4	0.392300	0.090689
4	0.392400	0.090738
4	0.392500	0.090787
4	0.392600	0.090836
4	0.392700	0.090886
4	0.392800	0.090935
4	0.392900	0.090982
4	0.393000	0.091028
4	0.393100	0.091073
4	0.393200	0.091116
4	0.393300	0.091158
4	0.393400	0.091200
4	0.393500	0.091242
4	0.393600	0.091284
4	0.393700	0.091326
4	0.393800	0.091368
4	0.393900	0.091411
4	0.394000	0.091455
4	0.394100	0.091502
4	0.394200	0.091550
4	0.394300	0.091599
4	0.394400	0.091652
4	0.394500	0.091706
4	0.394600	0.091758
4	0.394700	0.091809
4	0.394800	0.091858
4	0.394900	0.091908
4	0.395000	0.091959
4	0.395100	0.092010
4	0.395200	0.092060
4	0.395300	0.092109
4	0.395400	0.092157
4	0.395500	0.092204
4	0.395600	0.092250
4	0.395700	0.092296
4	0.395800	0.092342
4	0.395900	0.092390
4	0.396000	0.092438
4	0.396100	0.092484
4	0.396200	0.092531
4	0.396300	0.092578
4	0.396400	0.092626
4	0.396500	0.092673
4	0.396600	0.092722
4	0.396700	0.092771
4	0.396800	0.092821
4	0.396900	0.092870
4	0.397000	0.092919
4	0.397100	0.092968
4	0.397200	0.093015
4	0.397300	0.093062
4	0.397400	0.093110
4	0.397500	0.093158
4	0.397600	0.093205
4	0.397700	0.093250
4	0.397800	0.093294
4	0.397900	0.093338
4	0.398000	0.093381
4	0.398100	0.093424
4	0.398200	0.093469
4	0.398300	0.093516
4	0.398400	0.093564
4	0.398500	0.093611
4	0.398600	0.093657
4	0.398700	0.093701
4	0.398800	0.093744
4	0.398900	0.093786
4	0.399000	0.093829
4	0.399100	0.093872
4	0.399200	0.093914
4	0.399300	0.093955
4	0.399400	0.093998
4	0.399500	0.094041
4	0.399600	0.094084
4	0.399700	0.094127
4	0.399800	0.094170
4	0.399900	0.094213
4	0.400000	0.094256
4	0.400100	0.094299
4	0.400200	0.094342
4	0.400300	0.094385
4	0.400400	0.094427
4	0.400500	0.094468
4	0.400600	0.094509
4	0.400700	0.094552
4	0.400800	0.094595
4	0.400900	0.094640
4	0.401000	0.094685
4	0.401100	0.094729
4	0.401200	0.094773
4	0.401300	0.094818
4	0.401400	0.094861
4	0.401500	0.094904
4	0.401600	0.094945
4	0.401700	0.094988
4	0.401800	0.095032
4	0.401900	0.095078
4	0.402000	0.095123
4	0.402100	0.095166
4	0.402200	0.095207
4	0.402300	0.095247
4	0.402400	0.095290
4	0.402500	0.095336
4	0.402600	0.095383
4	0.402700	0.095430
4	0.402800	0.095476
4	0.402900	0.095523
4	0.403000	0.095570
4	0.403100	0.095617
4	0.403200	0.095664
4	0.403300	0.095710
4	0.403400	0.095756
4	0.403500	0.095800
4	0.403600	0.095843
4	0.403700	0.095886
4	0.403800	0.095929
4	0.403900	0.095973
4	0.404000	0.096018
4	0.404100	0.096064
4	0.404200	0.096111
4	0.404300	0.096156
4	0.404400	0.096202
4	0.404500	0.096249
4	0.404600	0.096296
4	0.404700	0.096341
4	0.404800	0.096386
4	0.404900	0.096432
4	0.405000	0.096477
4	0.405100	0.096521
4	0.405200	0.096564
4	0.405300	0.096606
4	0.405400	0.096648
4	0.405500	0.096690
4	0.405600	0.096732
4	0.405700	0.096775
4	0.405800	0.096818
4	0.405900	0.096862
4	0.406000	0.096905
4	0.406100	0.096948
4	0.406200	0.096992
4	0.406300	0.097037
4	0.406400	0.097080
4	0.406500	0.097121
4	0.406600	0.097161
4	0.406700	0.097202
4	0.406800	0.097244
4	0.406900	0.097285
4	0.407000	0.097327
4	0.407100	0.097367
4	0.407200	0.097407
4	0.407300	0.097448
4	0.407400	0.097489
4	0.407500	0.097531
4	0.407600	0.097574
4	0.407700	0.097617
4	0.407800	0.097659
4	0.407900	0.097701
4	0.408000	0.097746
4	0.408100	0.097791
4	0.408200	0.097836
4	0.408300	0.097882
4	0.408400	0.097928
4	0.408500	0.097973
4	0.408600	0.098018
4	0.408700	0.098061
4	0.408800	0.098103
4	0.408900	0.098144
4	0.409000	0.098183
4	0.409100	0.098224
4	0.409200	0.098267
4	0.409300	0.098312
4	0.409400	0.098355
4	0.409500	0.098398
4	0.409600	0.098442
4	0.409700	0.098486
4	0.409800	0.098532
4	0.409900	0.098579
4	0.410000	0.098625
4	0.410100	0.098671
4	0.410200	0.098717
4	0.410300	0.098761
4	0.410400	0.098805
4	0.410500	0.098847
4	0.410600	0.098889
4	0.410700	0.098931
4	0.410800	0.098973
4	0.410900	0.099017
4	0.411000	0.099060
4	0.411100	0.099102
4	0.411200	0.099142
4	0.411300	0.099182
4	0.411400	0.099223
4	0.411500	0.099268
4	0.411600	0.099317
4	0.411700	0.099365
4	0.411800	0.099414
4	0.411900	0.099461
4	0.412000	0.099507
4	0.412100	0.099553
4	0.412200	0.099600
4	0.412300	0.099647
4	0.412400	0.099693
4	0.412500	0.099739
4	0.412600	0.099784
4	0.412700	0.099828
4	0.412800	0.099872
4	0.412900	0.099915
4	0.413000	0.099958
4	0.413100	0.100001
4	0.413200	0.100041
4	0.413300	0.100081
4	0.413400	0.100121
4	0.413500	0.100160
4	0.413600	0.100199
4	0.413700	0.100236
4	0.413800	0.100274
4	0.413900	0.100314
4	0.414000	0.100357
4	0.414100	0.100400
4	0.414200	0.100445
4	0.414300	0.100491
4	0.414400	0.100537
4	0.414500	0.100584
4	0.414600	0.100630
4	0.414700	0.100675
4	0.414800	0.100719
4	0.414900	0.100763
4	0.415000	0.100807
4	0.415100	0.100852
4	0.415200	0.100897
4	0.415300	0.100943
4	0.415400	0.100989
4	0.415500	0.101035
4	0.415600	0.101078
4	0.415700	0.101120
4	0.415800	0.101163
4	0.415900	0.101208
4	0.416000	0.101254
4	0.416100	0.101298
4	0.416200	0.101340
4	0.416300	0.101380
4	0.416400	0.101420
4	0.416500	0.101460
4	0.416600	0.101499
4	0.416700	0.101538
4	0.416800	0.101578
4	0.416900	0.101618
4	0.417000	0.101658
4	0.417100	0.101699
4	0.417200	0.101741
4	0.417300	0.101782
4	0.417400	0.101823
4	0.417500	0.101865
4	0.417600	0.101907
4	0.417700	0.101949
4	0.417800	0.101989
4	0.417900	0.102029
4	0.418000	0.102071
4	0.418100	0.102113
4	0.418200	0.102154
4	0.418300	0.102194
4	0.418400	0.102231
4	0.418500	0.102266
4	0.418600	0.102303
4	0.418700	0.102343
4	0.418800	0.102383
4	0.418900	0.102424
4	0.419000	0.102464
4	0.419100	0.102504
4	0.419200	0.102545
4	0.419300	0.102587
4	0.419400	0.102628
